code,months,sampling,year,bin,signals,complete,unmatured,missing_execution,missing_terminal,median_return
000300,3,MA60_episode_nonoverlap,2018,4,1,1,0,0,0,-0.1103304386406097
000300,3,MA60_episode_nonoverlap,2019,1,2,2,0,0,0,0.17880867376006424
000300,3,MA60_episode_nonoverlap,2019,2,3,3,0,0,0,0.0605446385090224
000300,3,MA60_episode_nonoverlap,2019,3,1,1,0,0,0,-0.0469653926983557
000300,3,MA60_episode_nonoverlap,2020,1,1,1,0,0,0,0.3111341699950098
000300,3,MA60_episode_nonoverlap,2020,2,2,2,0,0,0,0.13168384257101215
000300,3,MA60_episode_nonoverlap,2020,3,3,3,0,0,0,0.0896195380104414
000300,3,MA60_episode_nonoverlap,2020,4,2,2,0,0,0,0.09444205197713071
000300,3,MA60_episode_nonoverlap,2021,1,1,1,0,0,0,-0.0558639305702999
000300,3,MA60_episode_nonoverlap,2021,2,3,3,0,0,0,-0.0331635829000646
000300,3,MA60_episode_nonoverlap,2021,3,2,2,0,0,0,0.007810169260225899
000300,3,MA60_episode_nonoverlap,2021,4,1,1,0,0,0,0.033506311042625
000300,3,MA60_episode_nonoverlap,2022,0,4,4,0,0,0,-0.0071029453746844495
000300,3,MA60_episode_nonoverlap,2022,1,3,3,0,0,0,-0.0616709319778403
000300,3,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.1639460209726586
000300,3,MA60_episode_nonoverlap,2023,0,2,2,0,0,0,-0.03330184290357695
000300,3,MA60_episode_nonoverlap,2023,1,2,2,0,0,0,-0.04553018481202215
000300,3,MA60_episode_nonoverlap,2023,2,2,2,0,0,0,-0.026474084349663703
000300,3,MA60_episode_nonoverlap,2024,0,1,1,0,0,0,0.1992090467945018
000300,3,MA60_episode_nonoverlap,2024,1,2,2,0,0,0,0.1670780396032589
000300,3,MA60_episode_nonoverlap,2024,2,3,3,0,0,0,0.0248171002856951
000300,3,MA60_episode_nonoverlap,2024,3,1,1,0,0,0,-0.0406053744228422
000300,3,MA60_episode_nonoverlap,2025,1,2,2,0,0,0,0.041281346721489344
000300,3,MA60_episode_nonoverlap,2025,2,2,2,0,0,0,0.06035443575482845
000300,3,MA60_episode_nonoverlap,2025,3,2,2,0,0,0,0.09802997377588235
000300,3,MA60_episode_nonoverlap,2025,4,1,1,0,0,0,0.0182074212026985
000300,3,MA60_episode_nonoverlap,2026,1,1,0,1,0,0,
000300,3,MA60_episode_nonoverlap,2026,2,1,0,1,0,0,
000300,3,MA60_episode_nonoverlap,2026,3,2,2,0,0,0,0.004215892579875702
000300,3,MA60_episode_nonoverlap,2026,4,2,2,0,0,0,-0.028133609447789396
000300,6,MA60_episode_nonoverlap,2010,0,1,1,0,0,0,0.2635162479764974
000300,6,MA60_episode_nonoverlap,2010,1,2,2,0,0,0,-0.061387038086574405
000300,6,MA60_episode_nonoverlap,2010,2,2,2,0,0,0,-0.12052622356866101
000300,6,MA60_episode_nonoverlap,2010,3,1,1,0,0,0,-0.0607880122134701
000300,6,MA60_episode_nonoverlap,2011,0,2,2,0,0,0,-0.03557791081022945
000300,6,MA60_episode_nonoverlap,2011,1,1,1,0,0,0,-0.2617649352441167
000300,6,MA60_episode_nonoverlap,2012,0,1,1,0,0,0,0.1297489904188771
000300,6,MA60_episode_nonoverlap,2012,1,2,2,0,0,0,0.03259665462480765
000300,6,MA60_episode_nonoverlap,2012,2,2,2,0,0,0,-0.04824542303508635
000300,6,MA60_episode_nonoverlap,2013,1,2,2,0,0,0,-0.039237052412708404
000300,6,MA60_episode_nonoverlap,2013,2,1,1,0,0,0,-0.0039217216553177
000300,6,MA60_episode_nonoverlap,2013,3,1,1,0,0,0,-0.167535454718676
000300,6,MA60_episode_nonoverlap,2014,0,1,1,0,0,0,0.0140353167738356
000300,6,MA60_episode_nonoverlap,2014,1,1,1,0,0,0,0.2181441067724774
000300,6,MA60_episode_nonoverlap,2014,2,1,1,0,0,0,0.5217140351337473
000300,6,MA60_episode_nonoverlap,2014,3,1,1,0,0,0,0.4347899332005156
000300,6,MA60_episode_nonoverlap,2015,1,1,1,0,0,0,-0.0307790875138685
000300,6,MA60_episode_nonoverlap,2015,2,1,1,0,0,0,-0.0498032123686122
000300,6,MA60_episode_nonoverlap,2015,3,1,1,0,0,0,-0.2428854689581262
000300,6,MA60_episode_nonoverlap,2015,4,2,2,0,0,0,0.015250093220917652
000300,6,MA60_episode_nonoverlap,2016,0,1,1,0,0,0,0.0982212736708647
000300,6,MA60_episode_nonoverlap,2016,1,1,1,0,0,0,0.0335483630991917
000300,6,MA60_episode_nonoverlap,2016,2,1,1,0,0,0,0.0622753858544247
000300,6,MA60_episode_nonoverlap,2016,3,1,1,0,0,0,0.0346762316023603
000300,6,MA60_episode_nonoverlap,2017,2,1,1,0,0,0,0.1156196633172257
000300,6,MA60_episode_nonoverlap,2017,3,2,2,0,0,0,0.043152829439780854
000300,6,MA60_episode_nonoverlap,2017,4,1,1,0,0,0,0.1390104643515011
000300,6,MA60_episode_nonoverlap,2018,0,1,1,0,0,0,0.259336495368011
000300,6,MA60_episode_nonoverlap,2018,1,1,1,0,0,0,-0.1383605546569976
000300,6,MA60_episode_nonoverlap,2018,2,1,1,0,0,0,-0.1365421115314853
000300,6,MA60_episode_nonoverlap,2018,4,1,1,0,0,0,-0.0984124884526189
000300,6,MA60_episode_nonoverlap,2019,1,2,2,0,0,0,0.1173085037037131
000300,6,MA60_episode_nonoverlap,2019,2,2,2,0,0,0,0.0564980314426259
000300,6,MA60_episode_nonoverlap,2019,3,1,1,0,0,0,0.046840776842572
000300,6,MA60_episode_nonoverlap,2020,1,1,1,0,0,0,0.2606166291763832
000300,6,MA60_episode_nonoverlap,2020,2,1,1,0,0,0,0.2948235082781953
000300,6,MA60_episode_nonoverlap,2020,3,2,2,0,0,0,0.09020270551665174
000300,6,MA60_episode_nonoverlap,2020,4,1,1,0,0,0,0.1564686579736021
000300,6,MA60_episode_nonoverlap,2021,1,1,1,0,0,0,-0.1811053259855922
000300,6,MA60_episode_nonoverlap,2021,2,2,2,0,0,0,-0.0782946888297842
000300,6,MA60_episode_nonoverlap,2021,3,1,1,0,0,0,-0.0288549743162777
000300,6,MA60_episode_nonoverlap,2021,4,1,1,0,0,0,-0.0049400620906886
000300,6,MA60_episode_nonoverlap,2022,0,2,2,0,0,0,-0.0483499640101117
000300,6,MA60_episode_nonoverlap,2022,1,1,1,0,0,0,-0.0547165052550633
000300,6,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.123225990689149
000300,6,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,-0.0383539300193935
000300,6,MA60_episode_nonoverlap,2023,1,1,1,0,0,0,-0.085459321979086
000300,6,MA60_episode_nonoverlap,2023,2,1,1,0,0,0,-0.030067728668758
000300,6,MA60_episode_nonoverlap,2024,0,1,1,0,0,0,0.1951089163941084
000300,6,MA60_episode_nonoverlap,2024,1,2,2,0,0,0,0.08942215646691926
000300,6,MA60_episode_nonoverlap,2024,2,2,2,0,0,0,0.0052740942906871514
000300,6,MA60_episode_nonoverlap,2024,3,1,1,0,0,0,-0.0625506395173988
000300,6,MA60_episode_nonoverlap,2025,1,1,1,0,0,0,0.3173385321677882
000300,6,MA60_episode_nonoverlap,2025,2,1,1,0,0,0,0.2381065817919339
000300,6,MA60_episode_nonoverlap,2025,3,1,1,0,0,0,0.1673181466483111
000300,6,MA60_episode_nonoverlap,2025,4,1,1,0,0,0,0.0611739578886925
000300,6,MA60_episode_nonoverlap,2026,1,1,0,1,0,0,
000300,6,MA60_episode_nonoverlap,2026,2,1,0,1,0,0,
000300,6,MA60_episode_nonoverlap,2026,3,1,1,0,0,0,-0.0007253015171617
000300,6,MA60_episode_nonoverlap,2026,4,1,1,0,0,0,-0.003459720114162
000300,12,MA60_episode_nonoverlap,2010,0,1,1,0,0,0,0.2493479824929552
000300,12,MA60_episode_nonoverlap,2010,1,1,1,0,0,0,-0.0231314346837814
000300,12,MA60_episode_nonoverlap,2010,2,1,1,0,0,0,-0.099457858635499
000300,12,MA60_episode_nonoverlap,2010,3,1,1,0,0,0,-0.1874197937870606
000300,12,MA60_episode_nonoverlap,2011,0,1,1,0,0,0,-0.1605326571890333
000300,12,MA60_episode_nonoverlap,2011,1,1,1,0,0,0,-0.178278502191427
000300,12,MA60_episode_nonoverlap,2011,2,1,1,0,0,0,-0.2083377047269337
000300,12,MA60_episode_nonoverlap,2012,0,1,1,0,0,0,0.022812574233906
000300,12,MA60_episode_nonoverlap,2012,1,1,1,0,0,0,0.0367897684043947
000300,12,MA60_episode_nonoverlap,2012,2,1,1,0,0,0,-0.0543632075471697
000300,12,MA60_episode_nonoverlap,2013,1,1,1,0,0,0,-0.1129706652582469
000300,12,MA60_episode_nonoverlap,2013,2,1,1,0,0,0,-0.1336754607878569
000300,12,MA60_episode_nonoverlap,2013,3,1,1,0,0,0,-0.1603050058524104
000300,12,MA60_episode_nonoverlap,2014,0,1,1,0,0,0,0.6675955543950125
000300,12,MA60_episode_nonoverlap,2014,1,1,1,0,0,0,1.149391770124149
000300,12,MA60_episode_nonoverlap,2014,2,1,1,0,0,0,0.667634899872193
000300,12,MA60_episode_nonoverlap,2014,3,1,1,0,0,0,0.6881445564279853
000300,12,MA60_episode_nonoverlap,2015,1,1,1,0,0,0,0.0027893385282917
000300,12,MA60_episode_nonoverlap,2015,2,1,1,0,0,0,0.0395718235653841
000300,12,MA60_episode_nonoverlap,2015,3,1,1,0,0,0,-0.1376887072907957
000300,12,MA60_episode_nonoverlap,2015,4,1,1,0,0,0,-0.0127706365997761
000300,12,MA60_episode_nonoverlap,2016,0,1,1,0,0,0,0.1620203373775122
000300,12,MA60_episode_nonoverlap,2016,2,1,1,0,0,0,0.2040470832434211
000300,12,MA60_episode_nonoverlap,2016,3,1,1,0,0,0,0.1699946898576279
000300,12,MA60_episode_nonoverlap,2017,3,1,1,0,0,0,-0.2168469408892805
000300,12,MA60_episode_nonoverlap,2017,4,1,1,0,0,0,-0.0844861454957838
000300,12,MA60_episode_nonoverlap,2018,0,1,1,0,0,0,0.339680921955235
000300,12,MA60_episode_nonoverlap,2018,1,1,1,0,0,0,0.0995405466965146
000300,12,MA60_episode_nonoverlap,2018,2,1,1,0,0,0,0.0168441917523431
000300,12,MA60_episode_nonoverlap,2019,1,1,1,0,0,0,0.2515687840640912
000300,12,MA60_episode_nonoverlap,2019,2,1,1,0,0,0,0.0743701342224207
000300,12,MA60_episode_nonoverlap,2019,3,1,1,0,0,0,0.1091444804680488
000300,12,MA60_episode_nonoverlap,2020,2,1,1,0,0,0,0.3541940186784029
000300,12,MA60_episode_nonoverlap,2020,3,1,1,0,0,0,0.1928967317456911
000300,12,MA60_episode_nonoverlap,2020,4,1,1,0,0,0,0.1044533662453472
000300,12,MA60_episode_nonoverlap,2021,1,1,1,0,0,0,-0.2699634200487629
000300,12,MA60_episode_nonoverlap,2021,2,1,1,0,0,0,-0.1347601663724229
000300,12,MA60_episode_nonoverlap,2021,3,1,1,0,0,0,-0.159729134108314
000300,12,MA60_episode_nonoverlap,2022,0,1,1,0,0,0,-0.0919395116763474
000300,12,MA60_episode_nonoverlap,2022,1,1,1,0,0,0,-0.0430112660831499
000300,12,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.1110179509486841
000300,12,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,-0.0116614833516083
000300,12,MA60_episode_nonoverlap,2023,2,1,1,0,0,0,-0.145084458367162
000300,12,MA60_episode_nonoverlap,2024,1,1,1,0,0,0,0.2084366320168145
000300,12,MA60_episode_nonoverlap,2024,2,1,1,0,0,0,0.2811437058761283
000300,12,MA60_episode_nonoverlap,2024,3,1,1,0,0,0,0.2228687176039767
000300,12,MA60_episode_nonoverlap,2025,1,1,1,0,0,0,0.2418038872009185
000300,12,MA60_episode_nonoverlap,2025,3,1,0,1,0,0,
000300,12,MA60_episode_nonoverlap,2025,4,1,1,0,0,0,0.0359652014345979
000300,12,MA60_episode_nonoverlap,2026,1,1,0,1,0,0,
000300,12,MA60_episode_nonoverlap,2026,2,1,0,1,0,0,
000651,3,MA60_episode_nonoverlap,2012,0,1,1,0,0,0,0.1086744639376218
000651,3,MA60_episode_nonoverlap,2012,1,3,3,0,0,0,0.1736178467507272
000651,3,MA60_episode_nonoverlap,2012,2,2,2,0,0,0,0.0730445219898109
000651,3,MA60_episode_nonoverlap,2012,3,1,1,0,0,0,0.1123244929797198
000651,3,MA60_episode_nonoverlap,2013,1,1,0,0,0,1,
000651,3,MA60_episode_nonoverlap,2013,2,2,2,0,0,0,-0.034758588404332644
000651,3,MA60_episode_nonoverlap,2014,0,2,2,0,0,0,0.0678794644574336
000651,3,MA60_episode_nonoverlap,2014,1,3,3,0,0,0,-0.0222148541114065
000651,3,MA60_episode_nonoverlap,2014,2,2,2,0,0,0,0.13597946623557042
000651,3,MA60_episode_nonoverlap,2014,3,1,1,0,0,0,0.1280911364267842
000651,3,MA60_episode_nonoverlap,2015,0,1,1,0,0,0,0.065479609419873
000651,3,MA60_episode_nonoverlap,2015,1,1,1,0,0,0,-0.1075678248453123
000651,3,MA60_episode_nonoverlap,2015,2,3,2,0,0,1,0.17131270003115479
000651,3,MA60_episode_nonoverlap,2015,3,2,2,0,0,0,0.14801055884625244
000651,3,MA60_episode_nonoverlap,2015,4,1,1,0,0,0,0.2334589683765715
000651,3,MA60_episode_nonoverlap,2016,0,2,1,0,0,1,0.2070895522388056
000651,3,MA60_episode_nonoverlap,2016,1,2,1,0,0,1,0.1447826086956518
000651,3,MA60_episode_nonoverlap,2016,2,1,1,0,0,0,0.2124887690925427
000651,3,MA60_episode_nonoverlap,2016,3,1,1,0,0,0,-0.0036724201248625
000651,3,MA60_episode_nonoverlap,2016,4,1,1,0,0,0,-0.0504172461752435
000651,3,MA60_episode_nonoverlap,2017,2,2,2,0,0,0,0.19920444139194135
000651,3,MA60_episode_nonoverlap,2017,3,1,0,0,1,0,
000651,3,MA60_episode_nonoverlap,2017,4,1,1,0,0,0,0.2998670436386281
000651,3,MA60_episode_nonoverlap,2018,0,2,2,0,0,0,0.14061122447810606
000651,3,MA60_episode_nonoverlap,2018,1,2,2,0,0,0,-0.07029737941504705
000651,3,MA60_episode_nonoverlap,2018,2,2,2,0,0,0,-0.07424499919073026
000651,3,MA60_episode_nonoverlap,2018,3,1,1,0,0,0,-0.0172449615624348
000651,3,MA60_episode_nonoverlap,2018,4,1,1,0,0,0,-0.1297079169869333
000651,3,MA60_episode_nonoverlap,2019,1,2,2,0,0,0,0.41929382432716517
000651,3,MA60_episode_nonoverlap,2019,2,3,3,0,0,0,0.1035369774919612
000651,3,MA60_episode_nonoverlap,2019,3,2,2,0,0,0,-0.015096524662416549
000651,3,MA60_episode_nonoverlap,2019,4,1,1,0,0,0,-0.1167811579980369
000651,3,MA60_episode_nonoverlap,2020,2,3,3,0,0,0,0.0122699386503066
000651,3,MA60_episode_nonoverlap,2020,3,4,4,0,0,0,0.00014811432517679995
000651,3,MA60_episode_nonoverlap,2021,1,3,3,0,0,0,-0.1697849580608559
000651,3,MA60_episode_nonoverlap,2021,2,1,1,0,0,0,-0.1722296395193591
000651,3,MA60_episode_nonoverlap,2022,0,3,3,0,0,0,0.0887445887445896
000651,3,MA60_episode_nonoverlap,2022,1,3,3,0,0,0,0.087093720416536
000651,3,MA60_episode_nonoverlap,2022,2,2,2,0,0,0,-0.0809945613819711
000651,3,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,-0.017272185824895
000651,3,MA60_episode_nonoverlap,2023,1,2,2,0,0,0,-0.0199662076906801
000651,3,MA60_episode_nonoverlap,2023,2,2,2,0,0,0,-0.0164251863268782
000651,3,MA60_episode_nonoverlap,2023,3,1,1,0,0,0,-0.0972696245733796
000651,3,MA60_episode_nonoverlap,2024,1,1,1,0,0,0,0.4051162112739515
000651,3,MA60_episode_nonoverlap,2024,2,3,3,0,0,0,0.0655476995698516
000651,3,MA60_episode_nonoverlap,2024,3,2,2,0,0,0,0.05932047045725435
000651,3,MA60_episode_nonoverlap,2024,4,1,1,0,0,0,-0.0089714166492802
000651,3,MA60_episode_nonoverlap,2025,1,3,3,0,0,0,-0.0171484566389025
000651,3,MA60_episode_nonoverlap,2025,2,2,2,0,0,0,0.018884348274493902
000651,3,MA60_episode_nonoverlap,2025,3,2,2,0,0,0,0.0240008915992982
000651,3,MA60_episode_nonoverlap,2026,0,1,1,0,0,0,0.0286632735065632
000651,3,MA60_episode_nonoverlap,2026,1,3,2,1,0,0,-0.0025184571990541013
000651,3,MA60_episode_nonoverlap,2026,2,1,1,0,0,0,0.0052644773126104
000651,3,MA60_episode_nonoverlap,2026,3,1,0,1,0,0,
000651,6,MA60_episode_nonoverlap,2012,0,1,1,0,0,0,0.4259259259259267
000651,6,MA60_episode_nonoverlap,2012,1,2,2,0,0,0,0.2645088664326281
000651,6,MA60_episode_nonoverlap,2012,2,2,2,0,0,0,0.0807885615811777
000651,6,MA60_episode_nonoverlap,2012,3,1,1,0,0,0,-0.0405616224648986
000651,6,MA60_episode_nonoverlap,2013,1,1,1,0,0,0,0.4475388867929757
000651,6,MA60_episode_nonoverlap,2013,2,1,1,0,0,0,0.2116697272925092
000651,6,MA60_episode_nonoverlap,2014,0,1,1,0,0,0,0.0282905478691657
000651,6,MA60_episode_nonoverlap,2014,1,2,2,0,0,0,0.2530832516626967
000651,6,MA60_episode_nonoverlap,2014,2,2,2,0,0,0,0.4676793027612696
000651,6,MA60_episode_nonoverlap,2014,3,1,1,0,0,0,0.7374270630730746
000651,6,MA60_episode_nonoverlap,2015,0,1,0,0,0,1,
000651,6,MA60_episode_nonoverlap,2015,1,1,1,0,0,0,-0.0851975249881017
000651,6,MA60_episode_nonoverlap,2015,2,1,1,0,0,0,-0.1023148148148161
000651,6,MA60_episode_nonoverlap,2015,3,1,1,0,0,0,-0.1314049586776872
000651,6,MA60_episode_nonoverlap,2015,4,1,1,0,0,0,-0.179896064637154
000651,6,MA60_episode_nonoverlap,2016,0,1,1,0,0,0,0.3129664179104476
000651,6,MA60_episode_nonoverlap,2016,1,1,1,0,0,0,0.223913043478261
000651,6,MA60_episode_nonoverlap,2016,2,1,1,0,0,0,0.2758310871518419
000651,6,MA60_episode_nonoverlap,2016,3,1,1,0,0,0,0.2335659199412418
000651,6,MA60_episode_nonoverlap,2016,4,1,1,0,0,0,0.1648122392211413
000651,6,MA60_episode_nonoverlap,2017,2,1,1,0,0,0,0.355829831932773
000651,6,MA60_episode_nonoverlap,2017,3,1,0,0,1,0,
000651,6,MA60_episode_nonoverlap,2018,0,1,1,0,0,0,0.2160942325012875
000651,6,MA60_episode_nonoverlap,2018,1,1,1,0,0,0,-0.1596406357982026
000651,6,MA60_episode_nonoverlap,2018,2,1,1,0,0,0,-0.1946921443736724
000651,6,MA60_episode_nonoverlap,2018,3,1,1,0,0,0,-0.1828381466860581
000651,6,MA60_episode_nonoverlap,2018,4,1,1,0,0,0,-0.1210607225211374
000651,6,MA60_episode_nonoverlap,2019,1,2,2,0,0,0,0.32379644453564654
000651,6,MA60_episode_nonoverlap,2019,2,2,2,0,0,0,0.1352034075990891
000651,6,MA60_episode_nonoverlap,2019,3,2,2,0,0,0,-0.0313514437805963
000651,6,MA60_episode_nonoverlap,2019,4,1,1,0,0,0,-0.0097794692260106
000651,6,MA60_episode_nonoverlap,2020,2,1,1,0,0,0,0.1144713250855842
000651,6,MA60_episode_nonoverlap,2020,3,2,2,0,0,0,0.03464324061597926
000651,6,MA60_episode_nonoverlap,2021,1,2,2,0,0,0,-0.18753387618695908
000651,6,MA60_episode_nonoverlap,2021,2,1,1,0,0,0,-0.2404963589400972
000651,6,MA60_episode_nonoverlap,2022,0,2,2,0,0,0,0.15261508624261663
000651,6,MA60_episode_nonoverlap,2022,1,1,1,0,0,0,0.0437554696558508
000651,6,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.1297426783986115
000651,6,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,0.1783799880881489
000651,6,MA60_episode_nonoverlap,2023,1,1,1,0,0,0,-0.084718953744068
000651,6,MA60_episode_nonoverlap,2023,2,1,1,0,0,0,0.0220476038005155
000651,6,MA60_episode_nonoverlap,2023,3,1,1,0,0,0,-0.1624809247310473
000651,6,MA60_episode_nonoverlap,2024,1,1,1,0,0,0,0.2643317520472801
000651,6,MA60_episode_nonoverlap,2024,2,2,2,0,0,0,0.2061568819993784
000651,6,MA60_episode_nonoverlap,2024,3,2,2,0,0,0,0.0479774632038958
000651,6,MA60_episode_nonoverlap,2024,4,1,1,0,0,0,-0.0638431045274361
000651,6,MA60_episode_nonoverlap,2025,1,2,2,0,0,0,0.04278474869770055
000651,6,MA60_episode_nonoverlap,2025,2,2,2,0,0,0,0.003505425343440151
000651,6,MA60_episode_nonoverlap,2025,3,1,1,0,0,0,-0.0354179202744824
000651,6,MA60_episode_nonoverlap,2026,0,1,0,1,0,0,
000651,6,MA60_episode_nonoverlap,2026,1,1,0,1,0,0,
000651,6,MA60_episode_nonoverlap,2026,2,1,0,1,0,0,
000651,6,MA60_episode_nonoverlap,2026,3,1,0,1,0,0,
000651,12,MA60_episode_nonoverlap,2012,0,1,1,0,0,0,0.3776609566911117
000651,12,MA60_episode_nonoverlap,2012,1,1,1,0,0,0,0.6010020462205099
000651,12,MA60_episode_nonoverlap,2012,2,1,1,0,0,0,0.2307322448161868
000651,12,MA60_episode_nonoverlap,2012,3,1,1,0,0,0,0.2825350922019567
000651,12,MA60_episode_nonoverlap,2013,1,1,1,0,0,0,0.3145277544574294
000651,12,MA60_episode_nonoverlap,2013,2,1,1,0,0,0,0.2146972635638744
000651,12,MA60_episode_nonoverlap,2014,0,1,1,0,0,0,0.8704033593537683
000651,12,MA60_episode_nonoverlap,2014,1,1,1,0,0,0,0.7890388992965007
000651,12,MA60_episode_nonoverlap,2014,2,1,1,0,0,0,0.2827065305212179
000651,12,MA60_episode_nonoverlap,2014,3,1,1,0,0,0,0.2270519944713731
000651,12,MA60_episode_nonoverlap,2015,0,1,0,0,0,1,
000651,12,MA60_episode_nonoverlap,2015,1,1,0,0,0,1,
000651,12,MA60_episode_nonoverlap,2015,2,1,1,0,0,0,0.1437509197720159
000651,12,MA60_episode_nonoverlap,2015,4,1,0,0,0,1,
000651,12,MA60_episode_nonoverlap,2016,0,1,1,0,0,0,0.8599902772180863
000651,12,MA60_episode_nonoverlap,2016,1,1,1,0,0,0,0.736562714567321
000651,12,MA60_episode_nonoverlap,2016,3,1,1,0,0,0,0.6914856538956367
000651,12,MA60_episode_nonoverlap,2016,4,1,1,0,0,0,0.5331349010944477
000651,12,MA60_episode_nonoverlap,2017,2,1,1,0,0,0,1.189744651044318
000651,12,MA60_episode_nonoverlap,2017,3,1,1,0,0,0,-0.167587476979742
000651,12,MA60_episode_nonoverlap,2018,0,1,1,0,0,0,0.6061493155542887
000651,12,MA60_episode_nonoverlap,2018,1,1,1,0,0,0,0.3558283901558803
000651,12,MA60_episode_nonoverlap,2018,2,1,1,0,0,0,0.0153866993984446
000651,12,MA60_episode_nonoverlap,2018,4,1,1,0,0,0,-0.2571099154496534
000651,12,MA60_episode_nonoverlap,2019,1,1,1,0,0,0,0.1263500919556142
000651,12,MA60_episode_nonoverlap,2019,2,1,1,0,0,0,0.2210555530255133
000651,12,MA60_episode_nonoverlap,2019,3,1,1,0,0,0,0.0538830292786063
000651,12,MA60_episode_nonoverlap,2019,4,1,1,0,0,0,-0.087400905153031
000651,12,MA60_episode_nonoverlap,2020,2,1,1,0,0,0,-0.1934432725631
000651,12,MA60_episode_nonoverlap,2020,3,1,1,0,0,0,0.1402718091531887
000651,12,MA60_episode_nonoverlap,2021,1,1,1,0,0,0,-0.4258547020994198
000651,12,MA60_episode_nonoverlap,2022,0,1,1,0,0,0,0.1565551431735163
000651,12,MA60_episode_nonoverlap,2022,1,1,1,0,0,0,0.2086541368158934
000651,12,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.0695586800612579
000651,12,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,0.4854970128267344
000651,12,MA60_episode_nonoverlap,2023,1,1,1,0,0,0,0.0778127714395622
000651,12,MA60_episode_nonoverlap,2023,2,1,1,0,0,0,0.1163776167840111
000651,12,MA60_episode_nonoverlap,2023,3,1,1,0,0,0,-0.0092487351751124
000651,12,MA60_episode_nonoverlap,2024,1,1,1,0,0,0,0.3944918004104802
000651,12,MA60_episode_nonoverlap,2024,2,1,1,0,0,0,0.1941949972893137
000651,12,MA60_episode_nonoverlap,2024,3,1,1,0,0,0,-0.0378331871289623
000651,12,MA60_episode_nonoverlap,2024,4,1,1,0,0,0,-0.0988768056498876
000651,12,MA60_episode_nonoverlap,2025,1,1,1,0,0,0,-0.0568465408176185
000651,12,MA60_episode_nonoverlap,2025,2,1,1,0,0,0,-0.0994624633771696
000651,12,MA60_episode_nonoverlap,2026,0,1,0,1,0,0,
000651,12,MA60_episode_nonoverlap,2026,1,1,0,1,0,0,
000651,12,MA60_episode_nonoverlap,2026,3,1,0,1,0,0,
300308,3,MA60_episode_nonoverlap,2018,1,3,3,0,0,0,0.0095482068001866
300308,3,MA60_episode_nonoverlap,2018,2,3,3,0,0,0,-0.1962934947049922
300308,3,MA60_episode_nonoverlap,2018,3,2,2,0,0,0,-0.13322098778288785
300308,3,MA60_episode_nonoverlap,2019,0,2,2,0,0,0,0.2676294573525394
300308,3,MA60_episode_nonoverlap,2019,1,2,2,0,0,0,0.29817133324275585
300308,3,MA60_episode_nonoverlap,2019,2,2,2,0,0,0,-0.16086342081184207
300308,3,MA60_episode_nonoverlap,2020,0,1,1,0,0,0,0.0679833679833687
300308,3,MA60_episode_nonoverlap,2020,1,3,3,0,0,0,-0.101308461408058
300308,3,MA60_episode_nonoverlap,2020,2,3,3,0,0,0,-0.1480109518440969
300308,3,MA60_episode_nonoverlap,2020,3,2,2,0,0,0,-0.1611596736687342
300308,3,MA60_episode_nonoverlap,2021,0,2,2,0,0,0,0.1244931539030581
300308,3,MA60_episode_nonoverlap,2021,1,3,3,0,0,0,-0.0309563294637917
300308,3,MA60_episode_nonoverlap,2021,2,2,2,0,0,0,-0.12442108561740461
300308,3,MA60_episode_nonoverlap,2022,0,2,2,0,0,0,0.003793296484946744
300308,3,MA60_episode_nonoverlap,2022,1,3,3,0,0,0,-0.0440734557595994
300308,3,MA60_episode_nonoverlap,2022,2,1,1,0,0,0,-0.1510964253529589
300308,3,MA60_episode_nonoverlap,2023,0,1,1,0,0,0,1.4393454286730711
300308,3,MA60_episode_nonoverlap,2023,1,1,1,0,0,0,1.8072487644151585
300308,3,MA60_episode_nonoverlap,2023,2,2,2,0,0,0,0.8421552961401325
300308,3,MA60_episode_nonoverlap,2023,3,3,3,0,0,0,0.5869967132292511
300308,3,MA60_episode_nonoverlap,2023,4,2,2,0,0,0,0.5238266598049345
300308,3,MA60_episode_nonoverlap,2024,1,4,4,0,0,0,0.14939628013176182
300308,3,MA60_episode_nonoverlap,2024,2,3,3,0,0,0,-0.0187698960707605
300308,3,MA60_episode_nonoverlap,2024,3,1,1,0,0,0,-0.2752621688791908
300308,3,MA60_episode_nonoverlap,2025,0,1,1,0,0,0,0.4792237194430491
300308,3,MA60_episode_nonoverlap,2025,1,1,1,0,0,0,0.1332551778038297
300308,3,MA60_episode_nonoverlap,2025,2,2,2,0,0,0,0.9695229045183666
300308,3,MA60_episode_nonoverlap,2025,3,1,1,0,0,0,1.3515214016436508
300308,3,MA60_episode_nonoverlap,2025,4,1,1,0,0,0,0.3803158639418624
300308,3,MA60_episode_nonoverlap,2026,2,2,1,1,0,0,0.978198788797197
300308,3,MA60_episode_nonoverlap,2026,3,2,1,1,0,0,0.587004408675512
