market_type,market_label,security_code,security_name,listed_company_name,exchange,industry,peer_groups,final_decision,watch_selection_route,decision_sources,prior_preliminary_attention,decision_reason,capability_assessment,calibrated_standard_implication,triage_score,triage_decision,business_moat_score,technology_barrier_score,market_position_score,business_quality_score,operating_quality_score,industry_outlook_score,governance_risk_score,cyclicality_profile,compounding_profile,source_urls,decided_at_utc,source_decision_files
A_SHARE,A股,300019,硅宝科技,硅宝科技,SZSE,C 制造业,基础化工-化学制品-其他化学制品,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 硅宝科技: 硅宝科技在高端有机硅密封材料、硅烷偶联剂和热熔压敏胶中有规模、技术、客户和应用场景积累，建筑、新能源、电子和汽车用胶需要配方、认证和长期可靠性。 triage 81.55; moat 87.06; technology 89.21; market 91.42; quality 67.25; governance 69.02.,硅宝科技在高端有机硅密封材料、硅烷偶联剂和热熔压敏胶中有规模、技术、客户和应用场景积累，建筑、新能源、电子和汽车用胶需要配方、认证和长期可靠性。,"Retain silicone-material leaders when formulation know-how, application qualification, and scale reinforce each other.",81.55,advance_to_deep_review,87.06,89.21,91.42,67.25,65.45,68.00,69.02,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300019;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300019;www.guibao.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300019;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T13:57:45+00:00,data/processed/a_share_other_chemical_products_remaining_peer_group_decisions.csv
A_SHARE,A股,300001,特锐德,特锐德,SZSE,C 制造业,电气设备-输变电设备-其他输变电设备,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 特锐德: Direct watch: prefabricated substations, distribution equipment, power engineering, and Teld charging-network operations create hardware plus network/service barriers. The charging-network installed base is a distinct capability beyond ordinary switchgear. triage 81.49; moat 85.44; technology 89.21; market 96.06; quality 67.63; governance 67.67. Special dimension: 箱变与充电网络平台.","Direct watch: prefabricated substations, distribution equipment, power engineering, and Teld charging-network operations create hardware plus network/service barriers. The charging-network installed base is a distinct capability beyond ordinary switchgear.","Retain power-transmission equipment companies when they own UHV/high-voltage core equipment, full transmission platforms, transformer or tap-changer leadership, inverter/power-electronics platforms, low-voltage electrical brands, or grid-qualified insulation/components that a capital-only entrant cannot quickly replicate.",81.49,advance_to_deep_review,85.44,89.21,96.06,67.63,61.91,68.00,67.67,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300001;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300001.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300001.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:22:57+00:00,data/processed/a_share_power_transmission_equipment_peer_group_decisions.csv
A_SHARE,A股,688100,威胜信息,威胜信息技术股份有限公司,SSE,制造业,信息技术-计算机软件-行业应用软件,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 威胜信息: Energy IoT and smart-metering platform with strong State Grid/utility customer validation, installed base, and edge-device plus software integration; not a generic project software vendor. triage 81.36; moat 84.94; technology 87.67; market 95.26; quality 69.21; governance 68.32.","Energy IoT and smart-metering platform with strong State Grid/utility customer validation, installed base, and edge-device plus software integration; not a generic project software vendor.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",81.36,advance_to_deep_review,84.94,87.67,95.26,69.21,67.41,68.00,68.32,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688100;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688100.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688100.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_industry_application_software_peer_group_decisions.csv
A_SHARE,A股,600406,国电南瑞,国电南瑞科技股份有限公司,SSE,信息传输、软件和信息技术服务业,电气设备-输变电设备-电气自控设备,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 国电南瑞: 国电南瑞是电网自动化、继电保护、调度、特高压和新型电力系统的核心平台，客户准入、系统经验和国网体系壁垒极强。 triage 81.34; moat 83.00; technology 88.79; market 98.00; quality 65.93; governance 69.52.,国电南瑞是电网自动化、继电保护、调度、特高压和新型电力系统的核心平台，客户准入、系统经验和国网体系壁垒极强。,Retain core grid-automation platforms with system-level switching cost and national-grid qualification.,81.34,advance_to_deep_review,83.00,88.79,98.00,65.93,68.48,68.00,69.52,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600406;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600406.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600406.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00,data/processed/a_share_electrical_automation_peer_group_decisions.csv
A_SHARE,A股,002276,万马股份,万马股份,SZSE,C 制造业,电气设备-输变电设备-电线电缆,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 万马股份: 公司不仅是线缆企业，还具备高分子电缆材料、特种线缆和充电运营平台等多业务能力；资金可以扩产普通线缆，但难以快速复制材料体系、客户准入和充电网络运营沉淀。 triage 81.27; moat 87.86; technology 90.71; market 94.27; quality 64.06; governance 67.71.,公司不仅是线缆企业，还具备高分子电缆材料、特种线缆和充电运营平台等多业务能力；资金可以扩产普通线缆，但难以快速复制材料体系、客户准入和充电网络运营沉淀。,"Retain multi-capability platforms when cable manufacturing is combined with hard materials, customer qualification, and operating networks.",81.27,advance_to_deep_review,87.86,90.71,94.27,64.06,49.94,68.00,67.71,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002276;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002276.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002276.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:21:29+00:00,data/processed/a_share_wire_cable_peer_group_decisions.csv
A_SHARE,A股,002063,远光软件,远光软件,SZSE,I 信息技术,信息技术-计算机软件-行业应用软件,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 远光软件: Power-utility ERP/finance and energy-industry software specialist with long customer embedding in State Grid and power groups; replacement requires domain workflow trust, not only capital. triage 81.08; moat 81.64; technology 91.14; market 93.77; quality 69.21; governance 70.77.","Power-utility ERP/finance and energy-industry software specialist with long customer embedding in State Grid and power groups; replacement requires domain workflow trust, not only capital.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",81.08,advance_to_deep_review,81.64,91.14,93.77,69.21,65.23,68.00,70.77,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002063;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_industry_application_software_peer_group_decisions.csv
A_SHARE,A股,000682,东方电子,东方电子,SZSE,I 信息技术,电气设备-输变电设备-电气自控设备,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 东方电子: 东方电子长期深耕调度、配网自动化和电力信息化，产品嵌入电网运行体系，项目经验和客户关系难以由资金快速复制。 triage 81.06; moat 84.28; technology 92.24; market 92.02; quality 66.97; governance 67.86.,东方电子长期深耕调度、配网自动化和电力信息化，产品嵌入电网运行体系，项目经验和客户关系难以由资金快速复制。,Retain power-dispatch and distribution-automation specialists with installed-base and grid-customer stickiness.,81.06,advance_to_deep_review,84.28,92.24,92.02,66.97,58.21,68.00,67.86,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000682;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000682.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000682.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00,data/processed/a_share_electrical_automation_peer_group_decisions.csv
A_SHARE,A股,600459,贵研铂业,云南省贵金属新材料控股集团股份有限公司,SSE,制造业,有色金属-稀有金属-其他稀有小金属,watch,direct_watch,analyst_company_by_company_review,direct_watch,Watch. 贵研铂业: 贵研铂业是贵金属新材料研发制造和资源循环利用平台，贵金属催化、材料、回收和客户认证形成技术壁垒，不是单纯贵金属价格暴露。 triage 81.05; moat 86.50; technology 93.50; market 96.60; quality 50.40; governance 66.60.,贵研铂业是贵金属新材料研发制造和资源循环利用平台，贵金属催化、材料、回收和客户认证形成技术壁垒，不是单纯贵金属价格暴露。,"Retain precious-metal material platforms when R&D, recycling, and customer validation create capability beyond commodity beta.",81.05,advance_to_deep_review,86.50,93.50,96.60,50.40,45.90,72.00,66.60,strategic_critical_material_cycle,resource_technology_optionality,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600459;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600459.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600459.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600459;www.sino-platinum.com.cn | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600459;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600459.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600459.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T11:19:06+00:00,data/processed/a_share_rare_small_metals_remaining_peer_group_decisions.csv
A_SHARE,A股,600745,*ST闻泰,闻泰科技股份有限公司,SSE,制造业,电子设备-消费电子设备-消费电子设备,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,Retained. *ST闻泰: Semiconductor and product-integration platform with power/discrete/analog semiconductor assets plus global terminal ODM capability; retained despite ST/governance-cycle risk because the capability is not ordinary consumer-electronics assembly. triage 80.85; moat 88.60; technology 96.63; market 85.37; quality 49.67; governance 69.35.,Semiconductor and product-integration platform with power/discrete/analog semiconductor assets plus global terminal ODM capability; retained despite ST/governance-cycle risk because the capability is not ordinary consumer-electronics assembly.,"Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",80.85,advance_to_deep_review,88.60,96.63,85.37,49.67,44.66,72.00,69.35,strategic_critical_material_cycle,resource_technology_optionality,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600745;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600745.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600745.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,600809,山西汾酒,山西杏花村汾酒厂股份有限公司,SSE,制造业,食品饮料-饮料-白酒,watch,direct_watch,reviewer_explicit_or_group_rule,core_watch,White liquor deserves attention but long-term growth is not optimistic; Shanxi Fenjiu is retained as a category-leading large company.,,Baijiu watchlist should be restricted to the strongest national or category leaders with durable brand and channel power.,80.71,advance_to_deep_review,93.95,64.76,87.92,92.74,71.79,76.00,69.79,low_cyclicality,brand_and_origin_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600809;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600809.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600809.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T00:00:00+00:00,data/processed/a_share_baijiu_peer_group_decisions.csv
A_SHARE,A股,002978,安宁股份,安宁股份,SZSE,B 采矿业,有色金属-稀有金属-其他稀有小金属,watch,boundary_judged_watch,analyst_company_by_company_review,direct_watch,Watch. 安宁股份: 安宁股份深耕攀西钒钛铁矿采选和综合利用，资源品位、选矿技术和绿色矿山能力有壁垒；但与钒钛股份存在部分重叠，边界保留。 triage 80.64; moat 81.00; technology 97.00; market 81.80; quality 69.20; governance 67.80.,安宁股份深耕攀西钒钛铁矿采选和综合利用，资源品位、选矿技术和绿色矿山能力有壁垒；但与钒钛股份存在部分重叠，边界保留。,Boundary retain vanadium-titanium resource companies when beneficiation capability and resource quality are visible but thesis overlaps a stronger platform.,80.64,advance_to_deep_review,81.00,97.00,81.80,69.20,59.00,72.00,67.80,strategic_critical_material_cycle,resource_technology_optionality,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002978;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002978.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002978.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002978;www.scantt.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002978;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002978.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002978.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T11:19:06+00:00,data/processed/a_share_rare_small_metals_remaining_peer_group_decisions.csv
A_SHARE,A股,301638,南网数字,南网数字,SZSE,I 信息技术,信息技术-计算机软件-其他软件服务,watch,boundary_judged_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained after boundary review. 南网数字: South Grid digitalization platform. Captive-customer risk is real, but power-grid workflow, data, and dispatch/digital infrastructure knowledge justify monitoring. triage 80.64; moat 81.96; technology 88.82; market 95.40; quality 66.11; governance 69.55.","South Grid digitalization platform. Captive-customer risk is real, but power-grid workflow, data, and dispatch/digital infrastructure knowledge justify monitoring.",Boundary retention requires a distinct niche not already covered by a stronger retained software platform.,80.64,advance_to_deep_review,81.96,88.82,95.40,66.11,67.28,68.00,69.55,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301638;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00,data/processed/a_share_other_software_services_peer_group_decisions.csv
A_SHARE,A股,300360,炬华科技,炬华科技,SZSE,C 制造业,电气设备-输变电设备-电气仪表,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 炬华科技: energy IoT and smart-meter platform with grid customer qualification, demand-side management data, and power-user service extension triage 80.63; moat 80.27; technology 93.27; market 88.68; quality 66.73; governance 71.45.","energy IoT and smart-meter platform with grid customer qualification, demand-side management data, and power-user service extension","Directly retain companies with grid metering scale, user-side energy data, smart distribution products, or energy IoT platforms that benefit from power-system digitalization.",80.63,advance_to_deep_review,80.27,93.27,88.68,66.73,70.18,68.00,71.45,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://www.szse.cn/disclosure/listed/notice/index.html?stock=300360;https://www.sunrisemeter.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300360;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300360.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300360.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-06-09T14:34:01+00:00,data/processed/a_share_electrical_instruments_peer_group_decisions.csv
A_SHARE,A股,603855,华荣股份,华荣科技股份有限公司,SSE,制造业,机械设备-专用设备-其他专用机械,watch,direct_watch,analyst_company_by_company_review,advance_to_deep_review,"Retained. 华荣股份: Direct watch: explosion-proof electrical equipment and professional lighting leader serving factory, nuclear, offshore, defense, fire-safety, and other high-reliability environments. Certifications, reliability validation, safety liability, and customer trust are hard to replicate with capital alone. triage 80.55; moat 84.43; technology 89.48; market 92.85; quality 67.90; governance 67.57. Special dimension: 防爆电器与专业照明龙头.","Direct watch: explosion-proof electrical equipment and professional lighting leader serving factory, nuclear, offshore, defense, fire-safety, and other high-reliability environments. Certifications, reliability validation, safety liability, and customer trust are hard to replicate with capital alone.","Retain special-machinery companies when they own a hard-to-replicate process/tool platform, certification moat, global category leadership, scarce semiconductor/life-science/new-energy equipment capability, or a cross-industry capability stack not captured by one narrow peer comparison.",80.55,advance_to_deep_review,84.43,89.48,92.85,67.90,57.23,68.00,67.57,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603855;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603855.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603855.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:09:01+00:00,data/processed/a_share_other_special_machinery_peer_group_decisions.csv
A_SHARE,A股,002716,湖南白银,湖南白银,SZSE,C 制造业,有色金属-稀有金属-其他稀有小金属,watch,boundary_judged_watch,analyst_company_by_company_review,direct_watch,Watch. 湖南白银: 湖南白银是A股少见以白银为主业的平台，具备白银清洁冶炼、综合回收和加工技术；但重组后资源质量和长期成本优势需深度验证。 triage 80.47; moat 88.00; technology 86.50; market 91.20; quality 56.80; governance 68.40.,湖南白银是A股少见以白银为主业的平台，具备白银清洁冶炼、综合回收和加工技术；但重组后资源质量和长期成本优势需深度验证。,Boundary retain silver platforms when smelting/recycling technology and listed scarcity are visible but resource advantage is unproven.,80.47,advance_to_deep_review,88.00,86.50,91.20,56.80,59.50,72.00,68.40,strategic_critical_material_cycle,resource_technology_optionality,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002716;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002716.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002716.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002716;www.jingui-silver.com | https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002716;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002716.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002716.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T11:19:06+00:00,data/processed/a_share_rare_small_metals_remaining_peer_group_decisions.csv
A_SHARE,A股,600268,国电南自,国电南京自动化股份有限公司,SSE,制造业,电气设备-输变电设备-电气自控设备,watch,boundary_judged_watch,analyst_company_by_company_review,direct_watch,Watch. 国电南自: 国电南自在电力自动化、保护控制和发电/变电场景有长期积累，但规模、盈利质量和龙头性弱于南瑞、许继、四方。 triage 80.46; moat 84.62; technology 91.86; market 91.74; quality 62.07; governance 67.45.,国电南自在电力自动化、保护控制和发电/变电场景有长期积累，但规模、盈利质量和龙头性弱于南瑞、许继、四方。,Boundary retain second-tier power-automation platforms when installed base is real but leadership is weaker.,80.46,advance_to_deep_review,84.62,91.86,91.74,62.07,55.72,68.00,67.45,grid_capex_structural_growth,installed_base_and_engineering_compounding,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600268;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600268.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600268.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00,data/processed/a_share_electrical_automation_peer_group_decisions.csv
