segment_id,segment_start,segment_end,trading_days,signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
787,2025-04-01,2025-04-03,3,2025-04-01,000792,盐湖股份,0.6289,16.64,26.4603,16.661000000000037,16.572666666666613,2025-03-29,2024-09-30,2024-10-08,15.11499999999996,15.11499999999996,continued_below_ma20,3,37,2025-04-02,16.59,2026-08-07,2026-04-02,2026-04-02,complete,36.68,1.2109704641350252,2028-04-02,,forward_incomplete,,
788,2025-04-07,2025-04-07,1,2025-04-07,000933,神火股份,0.3593,16.52,45.972,19.21549999999999,18.40833333333337,2025-03-25,2014-07-28,2014-07-29,0.8394333333333179,0.8394333333333179,continued_below_ma20,1,38,2025-04-08,16.17,2026-08-07,2026-04-08,2026-04-08,complete,34.14,1.1738192451209448,2028-04-08,,forward_incomplete,,
788,2025-04-07,2025-04-07,1,2025-04-07,002128,电投能源,0.5297,17.35,32.7523,19.14449999999998,18.945833333333436,2024-10-24,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued_below_ma20,2,38,2025-04-08,17.88,2026-08-07,2026-04-08,2026-04-08,complete,32.02,0.8835234071871103,2028-04-08,,forward_incomplete,,
788,2025-04-07,2025-04-07,1,2025-04-07,000661,长春高新,0.6046,94.8,156.7913,100.19899999999967,96.96916666666654,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,3,38,2025-04-08,96.7,2026-08-07,2026-04-08,2026-04-08,complete,86.8,-0.08041729768927841,2028-04-08,,forward_incomplete,,
789,2025-04-08,2025-04-10,3,2025-04-08,000933,神火股份,0.3517,16.17,45.972,18.989499999999992,18.385000000000037,2025-03-25,2014-07-28,2014-07-29,0.8394333333333179,0.8394333333333179,continued_below_ma20,1,38,2025-04-09,16.17,2026-08-07,2026-04-09,2026-04-09,complete,34.73,1.21138671303604,2028-04-09,,forward_incomplete,,
789,2025-04-08,2025-04-10,3,2025-04-08,002128,电投能源,0.5459,17.88,32.7523,19.07699999999998,18.917000000000105,2024-10-24,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued_below_ma20,2,38,2025-04-09,17.65,2026-08-07,2026-04-09,2026-04-09,complete,32.38,0.929520261051378,2028-04-09,,forward_incomplete,,
789,2025-04-08,2025-04-10,3,2025-04-08,603993,洛阳钼业,0.5958,6.21,10.4222,7.628999999999996,7.250666666666676,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,3,38,2025-04-09,6.15,2026-08-07,2026-04-09,2026-04-09,complete,19.12,2.2044588108531693,2028-04-09,,forward_incomplete,,
790,2025-04-11,2025-04-11,1,2025-04-11,000933,神火股份,0.3596,16.53,45.972,18.416999999999994,18.343333333333366,2025-03-25,2014-07-28,2014-07-29,0.8394333333333179,0.8394333333333179,continued_below_ma20,1,36,2025-04-14,17.2,2026-08-07,2026-04-14,2026-04-14,complete,34.81,1.08374950087433,2028-04-14,,forward_incomplete,,
790,2025-04-11,2025-04-11,1,2025-04-11,002128,电投能源,0.5477,17.94,32.7523,18.899499999999975,18.838166666666773,2024-10-24,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued_below_ma20,2,36,2025-04-14,18.15,2026-08-07,2026-04-14,2026-04-14,complete,31.58,0.8300068057972798,2028-04-14,,forward_incomplete,,
790,2025-04-11,2025-04-11,1,2025-04-11,000661,长春高新,0.6252,98.02,156.7913,100.21149999999969,97.13333333333318,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,3,36,2025-04-14,98.42,2026-08-07,2026-04-14,2026-04-14,complete,86.39,-0.10075577869875518,2028-04-14,,forward_incomplete,,
791,2025-04-14,2025-04-14,1,2025-04-14,002128,电投能源,0.5542,18.15,32.7523,18.848999999999975,18.82316666666677,2024-10-24,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued_below_ma20,1,34,2025-04-15,18.05,2026-08-07,2026-04-15,2026-04-15,complete,32.78,0.9100685400955619,2028-04-15,,forward_incomplete,,
791,2025-04-14,2025-04-14,1,2025-04-14,000661,长春高新,0.6277,98.42,156.7913,99.98399999999968,97.21166666666652,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,2,34,2025-04-15,96.15,2026-08-07,2026-04-15,2026-04-15,complete,86.77,-0.07547672039562592,2028-04-15,,forward_incomplete,,
791,2025-04-14,2025-04-14,1,2025-04-14,603993,洛阳钼业,0.6601,6.88,10.4222,7.372499999999999,7.2250000000000085,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,3,34,2025-04-15,6.8,2026-08-07,2026-04-15,2026-04-15,complete,19.97,2.026990609496811,2028-04-15,,forward_incomplete,,
792,2025-04-15,2025-04-15,1,2025-04-15,000661,长春高新,0.6132,96.15,156.7913,99.6474999999997,97.28199999999985,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,1,31,2025-04-16,94.3,2026-08-07,2026-04-16,2026-04-16,complete,87.3,-0.05158133292806255,2028-04-16,,forward_incomplete,,
792,2025-04-15,2025-04-15,1,2025-04-15,603993,洛阳钼业,0.6525,6.8,10.4222,7.325999999999999,7.222333333333342,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,2,31,2025-04-16,6.65,2026-08-07,2026-04-16,2026-04-16,complete,20.29,2.1448672887036864,2028-04-16,,forward_incomplete,,
792,2025-04-15,2025-04-15,1,2025-04-15,601169,北京银行,0.7245,6.08,8.3926,6.045499999999992,5.944333333333338,2025-04-15,2020-06-19,2020-06-22,3.206500000000004,3.206500000000004,continued,3,31,2025-04-16,6.15,2026-08-07,2026-04-16,2026-04-16,complete,5.43,-0.09213173487667126,2028-04-16,,forward_incomplete,,
793,2025-04-16,2025-04-16,1,2025-04-16,000661,长春高新,0.6014,94.3,156.7913,99.1009999999997,97.30866666666653,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,1,29,2025-04-17,93.3,2026-08-07,2026-04-17,2026-04-17,complete,86.62,-0.048882707003970904,2028-04-17,,forward_incomplete,,
793,2025-04-16,2025-04-16,1,2025-04-16,603993,洛阳钼业,0.6381,6.65,10.4222,7.265499999999999,7.217500000000008,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,2,29,2025-04-17,6.66,2026-08-07,2026-04-17,2026-04-17,complete,20.23,2.1308594739317632,2028-04-17,,forward_incomplete,,
793,2025-04-16,2025-04-16,1,2025-04-16,601166,兴业银行,0.7601,21.13,27.8004,21.280000000000044,20.863999999999987,2025-03-28,2024-01-18,2024-01-19,13.729333333333322,13.729333333333322,continued_below_ma20,3,29,2025-04-17,21.03,2026-08-07,2026-04-17,2026-04-17,complete,18.4,-0.05758937372520767,2028-04-17,,forward_incomplete,,
794,2025-04-17,2025-04-17,1,2025-04-17,000661,长春高新,0.5951,93.3,156.7913,98.58949999999969,97.28549999999984,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,1,28,2025-04-18,91.95,2026-08-07,2026-04-18,2026-04-20,complete,86.99,-0.030796129959838714,2028-04-18,,forward_incomplete,,
794,2025-04-17,2025-04-17,1,2025-04-17,601166,兴业银行,0.7565,21.03,27.8004,21.21250000000004,20.887666666666654,2025-03-28,2024-01-18,2024-01-19,13.729333333333322,13.729333333333322,continued_below_ma20,2,28,2025-04-18,21.39,2026-08-07,2026-04-18,2026-04-20,complete,18.36,-0.07546466034651222,2028-04-18,,forward_incomplete,,
794,2025-04-17,2025-04-17,1,2025-04-17,601187,厦门银行,0.7692,5.9,7.6703,5.841499999999996,5.6285000000000025,2024-10-31,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,3,28,2025-04-18,6.0,2026-08-07,2026-04-18,2026-04-20,complete,7.75,0.3468953638809733,2028-04-18,,forward_incomplete,,
795,2025-04-18,2025-04-18,1,2025-04-18,601166,兴业银行,0.7694,21.39,27.8004,21.167000000000044,20.914166666666652,2025-03-28,2024-01-18,2024-01-19,13.729333333333322,13.729333333333322,continued,1,27,2025-04-21,21.08,2026-08-07,2026-04-21,2026-04-21,complete,18.42,-0.05880276336602086,2028-04-21,,forward_incomplete,,
795,2025-04-18,2025-04-18,1,2025-04-18,601328,交通银行,0.777,7.57,9.7429,7.2808499999999965,7.106750000000003,2025-03-22,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued,2,27,2025-04-21,7.5,2026-08-07,2026-04-21,2026-04-21,complete,7.02,-0.04368099999999964,2028-04-21,,forward_incomplete,,
795,2025-04-18,2025-04-18,1,2025-04-18,000338,潍柴动力,0.78,15.3,19.6156,15.591500000000028,15.386833333333296,2025-03-28,2016-07-15,2016-07-18,0.6746666666666591,0.6746666666666591,continued_below_ma20,3,27,2025-04-21,15.38,2026-08-07,2026-04-21,2026-04-21,complete,26.93,0.8349983765291527,2028-04-21,,forward_incomplete,,
796,2025-04-21,2025-04-21,1,2025-04-21,600919,江苏银行,0.7156,9.77,13.6536,9.56000000000001,9.460333333333338,2025-04-19,2022-07-01,2022-07-04,5.458266666666663,5.458266666666663,continued,1,26,2025-04-22,9.94,2026-08-07,2026-04-22,2026-04-22,complete,11.12,0.17559433979891703,2028-04-22,,forward_incomplete,,
796,2025-04-21,2025-04-21,1,2025-04-21,601166,兴业银行,0.7583,21.08,27.8004,21.139500000000044,20.932333333333318,2025-03-28,2024-01-18,2024-01-19,13.729333333333322,13.729333333333322,continued_below_ma20,2,26,2025-04-22,21.03,2026-08-07,2026-04-22,2026-04-22,complete,18.22,-0.06680860811267841,2028-04-22,,forward_incomplete,,
796,2025-04-21,2025-04-21,1,2025-04-21,601187,厦门银行,0.7692,5.9,7.6703,5.860999999999996,5.648166666666668,2024-10-31,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,3,26,2025-04-22,5.96,2026-08-07,2026-04-22,2026-04-22,complete,7.76,0.3576845235396866,2028-04-22,,forward_incomplete,,
797,2025-04-22,2025-04-24,3,2025-04-22,600919,江苏银行,0.728,9.94,13.6536,9.58350000000001,9.463333333333338,2025-04-19,2022-07-01,2022-07-04,5.458266666666663,5.458266666666663,continued,1,26,2025-04-23,9.86,2026-08-07,2026-04-23,2026-04-23,complete,11.2,0.19365876462137033,2028-04-23,,forward_incomplete,,
797,2025-04-22,2025-04-24,3,2025-04-22,601009,南京银行,0.7296,10.44,14.3085,10.372499999999995,10.330666666666671,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,26,2025-04-23,10.35,2026-08-07,2026-04-23,2026-04-23,complete,11.79,0.1894832848100132,2028-04-23,,forward_incomplete,,
797,2025-04-22,2025-04-24,3,2025-04-22,601166,兴业银行,0.7565,21.03,27.8004,21.09950000000004,20.95116666666665,2025-03-28,2024-01-18,2024-01-19,13.729333333333322,13.729333333333322,continued_below_ma20,3,26,2025-04-23,20.95,2026-08-07,2026-04-23,2026-04-23,complete,18.2,-0.06427337977541836,2028-04-23,,forward_incomplete,,
798,2025-04-25,2025-04-28,2,2025-04-25,600919,江苏银行,0.7273,9.93,13.6536,9.642000000000008,9.480666666666673,2025-04-19,2022-07-01,2022-07-04,5.458266666666663,5.458266666666663,continued,1,25,2025-04-28,10.13,2026-08-07,2026-04-28,2026-04-28,complete,11.36,0.1784413407993748,2028-04-28,,forward_incomplete,,
798,2025-04-25,2025-04-28,2,2025-04-25,601009,南京银行,0.7282,10.42,14.3085,10.383999999999997,10.328833333333339,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,25,2025-04-28,10.51,2026-08-07,2026-04-28,2026-04-28,complete,11.68,0.1604462112831908,2028-04-28,,forward_incomplete,,
798,2025-04-25,2025-04-28,2,2025-04-25,000651,格力电器,0.7352,45.22,61.5047,45.00250000000009,43.65550000000006,2025-04-28,2010-07-28,2010-07-29,-14.407833333333322,-14.407833333333322,continued,3,25,2025-04-28,46.55,2026-08-07,2026-04-28,2026-04-28,complete,38.44,-0.09433842803764325,2028-04-28,,forward_incomplete,,
799,2025-04-29,2025-05-07,4,2025-04-29,601187,厦门银行,0.7281,5.92,8.1303,5.918499999999996,5.715000000000001,2025-04-29,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,1,24,2025-04-30,5.76,2026-08-07,2026-04-30,2026-04-30,complete,7.72,0.3975849743496127,2028-04-30,,forward_incomplete,,
799,2025-04-29,2025-05-07,4,2025-04-29,601009,南京银行,0.7359,10.53,14.3085,10.400499999999996,10.327333333333337,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,24,2025-04-30,10.42,2026-08-07,2026-04-30,2026-04-30,complete,11.75,0.1774840578156589,2028-04-30,,forward_incomplete,,
799,2025-04-29,2025-05-07,4,2025-04-29,601838,成都银行,0.7386,17.26,23.368,17.304499999999976,16.8885,2025-04-29,2020-05-27,2020-05-28,4.566436666666668,4.566436666666668,continued_below_ma20,3,24,2025-04-30,16.98,2026-08-07,2026-04-30,2026-04-30,complete,19.15,0.18139034157832667,2028-04-30,,forward_incomplete,,
800,2025-05-08,2025-05-21,10,2025-05-08,601187,厦门银行,0.6804,5.82,8.5534,5.895499999999996,5.732666666666669,2025-04-29,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued_below_ma20,1,24,2025-05-09,5.83,2026-08-07,2026-05-09,2026-05-11,complete,7.36,0.3164145248488639,2028-05-09,,forward_incomplete,,
800,2025-05-08,2025-05-21,10,2025-05-08,601009,南京银行,0.7035,10.59,15.0531,10.423499999999995,10.319000000000004,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,24,2025-05-09,10.67,2026-08-07,2026-05-09,2026-05-11,complete,11.33,0.10879275270123623,2028-05-09,,forward_incomplete,,
800,2025-05-08,2025-05-21,10,2025-05-08,601825,沪农商行,0.7123,8.49,11.9195,8.490000000000013,8.247833333333327,2025-04-25,2022-11-23,2022-11-24,4.536666666666664,4.536666666666664,continued_below_ma20,3,24,2025-05-09,8.66,2026-08-07,2026-05-09,2026-05-11,complete,8.6,0.042319059420348415,2028-05-09,,forward_incomplete,,
801,2025-05-22,2025-05-22,1,2025-05-22,603993,洛阳钼业,0.6622,7.35,11.1,7.225,7.223833333333339,2025-04-26,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued,1,33,2025-05-23,7.23,2026-08-07,2026-05-23,2026-05-25,complete,19.34,1.7571480944524969,2028-05-23,,forward_incomplete,,
801,2025-05-22,2025-05-22,1,2025-05-22,601009,南京银行,0.7234,10.89,15.0531,10.573499999999997,10.357000000000003,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,33,2025-05-23,10.8,2026-08-07,2026-05-23,2026-05-25,complete,10.82,0.046136592655569464,2028-05-23,,forward_incomplete,,
801,2025-05-22,2025-05-22,1,2025-05-22,601187,厦门银行,0.7319,6.26,8.5534,5.987499999999995,5.81166666666667,2025-04-29,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,3,33,2025-05-23,6.18,2026-08-07,2026-05-23,2026-05-25,complete,7.1,0.1979902390923789,2028-05-23,,forward_incomplete,,
802,2025-05-23,2025-05-23,1,2025-05-23,601009,南京银行,0.7175,10.8,15.0531,10.591499999999998,10.369000000000003,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,1,32,2025-05-26,10.69,2026-08-07,2026-05-26,2026-05-26,complete,10.76,0.051040507732782014,2028-05-26,,forward_incomplete,,
802,2025-05-23,2025-05-23,1,2025-05-23,601187,厦门银行,0.7225,6.18,8.5534,5.9984999999999955,5.823833333333336,2025-04-29,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,2,32,2025-05-26,6.17,2026-08-07,2026-05-26,2026-05-26,complete,7.09,0.19824183153650066,2028-05-26,,forward_incomplete,,
802,2025-05-23,2025-05-23,1,2025-05-23,601328,交通银行,0.7475,7.67,10.2602,7.589000000000001,7.3070166666666685,2025-04-30,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued,3,32,2025-05-26,7.63,2026-08-07,2026-05-26,2026-05-26,complete,6.6,-0.11621559633027545,2028-05-26,,forward_incomplete,,
803,2025-05-26,2025-05-27,2,2025-05-26,603993,洛阳钼业,0.6676,7.41,11.1,7.24,7.239666666666672,2025-04-26,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued,1,33,2025-05-27,7.18,2026-08-07,2026-05-27,2026-05-27,complete,19.32,1.8145338456891622,2028-05-27,,forward_incomplete,,
803,2025-05-26,2025-05-27,2,2025-05-26,601009,南京银行,0.7102,10.69,15.0531,10.608499999999998,10.380500000000003,2025-04-22,2014-05-30,2014-06-03,-1.0363265608465624,-1.0363265608465624,continued,2,33,2025-05-27,10.91,2026-08-07,2026-05-27,2026-05-27,complete,10.7,0.024103653038196837,2028-05-27,,forward_incomplete,,
803,2025-05-26,2025-05-27,2,2025-05-26,601187,厦门银行,0.7214,6.17,8.5534,6.009499999999996,5.836333333333336,2025-04-29,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,3,33,2025-05-27,6.34,2026-08-07,2026-05-27,2026-05-27,complete,7.16,0.17762541634937645,2028-05-27,,forward_incomplete,,
804,2025-05-28,2025-05-28,1,2025-05-28,600938,中国海油,0.6757,25.68,38.0073,25.317500000000006,25.31000000000001,2025-04-30,2023-02-13,2023-02-14,13.335136666666665,13.335136666666665,continued,1,33,2025-05-29,25.71,2026-08-07,2026-05-29,2026-05-29,complete,34.4,0.40490078847384026,2028-05-29,,forward_incomplete,,
804,2025-05-28,2025-05-28,1,2025-05-28,601328,交通银行,0.7388,7.58,10.2602,7.5954999999999995,7.336866666666669,2025-04-30,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued_below_ma20,2,33,2025-05-29,7.54,2026-08-07,2026-05-29,2026-05-29,complete,6.66,-0.09753614058355442,2028-05-29,,forward_incomplete,,
804,2025-05-28,2025-05-28,1,2025-05-28,601658,邮储银行,0.7475,5.31,7.104,5.283110000000007,5.195103333333335,2025-04-30,2022-12-02,2022-12-05,3.515333333333333,3.515333333333333,continued,3,33,2025-05-29,5.28,2026-08-07,2026-05-29,2026-05-29,complete,4.98,-0.03509320735444321,2028-05-29,,forward_incomplete,,
805,2025-05-29,2025-05-29,1,2025-05-29,600938,中国海油,0.6764,25.71,38.0073,25.31650000000001,25.307666666666673,2025-04-30,2023-02-13,2023-02-14,13.335136666666665,13.335136666666665,continued,1,34,2025-05-30,25.79,2026-08-07,2026-05-30,2026-06-01,complete,34.82,0.4176424685060076,2028-05-30,,forward_incomplete,,
805,2025-05-29,2025-05-29,1,2025-05-29,000001,平安银行,0.6831,11.46,16.7757,11.295499999999988,11.294666666666698,2025-04-19,2024-03-15,2024-03-18,8.727666666666686,8.727666666666686,continued,2,34,2025-05-30,11.56,2026-08-07,2026-05-30,2026-06-01,complete,10.99,0.00044795234667915906,2028-05-30,,forward_incomplete,,
805,2025-05-29,2025-05-29,1,2025-05-29,601328,交通银行,0.7349,7.54,10.2602,7.5920000000000005,7.345650000000002,2025-04-30,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued_below_ma20,3,34,2025-05-30,7.6,2026-08-07,2026-05-30,2026-06-01,complete,6.79,-0.08718426535087731,2028-05-30,,forward_incomplete,,
806,2025-05-30,2025-06-05,4,2025-05-30,002128,电投能源,0.6639,19.79,29.8068,18.628999999999976,18.588500000000103,2025-04-28,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued,1,34,2025-06-03,19.34,2026-08-07,2026-06-03,2026-06-03,complete,30.63,0.7219221664931916,2028-06-03,,forward_incomplete,,
806,2025-05-30,2025-06-05,4,2025-05-30,600938,中国海油,0.6786,25.79,38.0073,25.350500000000007,25.311666666666675,2025-04-30,2023-02-13,2023-02-14,13.335136666666665,13.335136666666665,continued,2,34,2025-06-03,25.92,2026-08-07,2026-06-03,2026-06-03,complete,36.28,0.4696758962908154,2028-06-03,,forward_incomplete,,
806,2025-05-30,2025-06-05,4,2025-05-30,000001,平安银行,0.698,11.56,16.5613,11.324499999999988,11.29550000000003,2025-04-19,2024-03-15,2024-03-18,8.727666666666686,8.727666666666686,continued,3,34,2025-06-03,11.81,2026-08-07,2026-06-03,2026-06-03,complete,10.99,-0.02073003140325058,2028-06-03,,forward_incomplete,,
807,2025-06-06,2025-06-06,1,2025-06-06,002128,电投能源,0.6603,19.68,29.8068,18.906499999999973,18.69916666666677,2025-04-28,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued,1,34,2025-06-09,19.75,2026-08-07,2026-06-09,2026-06-09,complete,27.92,0.5369909266143393,2028-06-09,,forward_incomplete,,
807,2025-06-06,2025-06-06,1,2025-06-06,603993,洛阳钼业,0.6838,7.59,11.1,7.303000000000003,7.29733333333334,2025-04-26,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued,2,34,2025-06-09,7.5,2026-08-07,2026-06-09,2026-06-09,complete,17.05,1.3778634841644002,2028-06-09,,forward_incomplete,,
807,2025-06-06,2025-06-06,1,2025-06-06,600938,中国海油,0.6888,26.18,38.0073,25.552000000000007,25.390166666666673,2025-04-30,2023-02-13,2023-02-14,13.335136666666665,13.335136666666665,continued,3,34,2025-06-09,26.49,2026-08-07,2026-06-09,2026-06-09,complete,35.04,0.3889014442473373,2028-06-09,,forward_incomplete,,
808,2025-06-09,2025-06-12,4,2025-06-09,002466,天齐锂业,0.4956,30.37,61.2773,29.671499999999913,29.66466666666672,2025-04-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,1,34,2025-06-10,30.15,2026-08-07,2026-06-10,2026-06-10,complete,59.48,0.9728026533996721,2028-06-10,,forward_incomplete,,
808,2025-06-09,2025-06-12,4,2025-06-09,002128,电投能源,0.6626,19.75,29.8068,18.967499999999973,18.73866666666677,2025-04-28,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued,2,34,2025-06-10,19.94,2026-08-07,2026-06-10,2026-06-10,complete,28.02,0.5277981038993453,2028-06-10,,forward_incomplete,,
808,2025-06-09,2025-06-12,4,2025-06-09,603993,洛阳钼业,0.6757,7.5,11.1,7.323500000000001,7.292166666666672,2025-04-26,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued,3,34,2025-06-10,7.5,2026-08-07,2026-06-10,2026-06-10,complete,16.79,1.3416028093325671,2028-06-10,,forward_incomplete,,
809,2025-06-13,2025-06-20,6,2025-06-13,002466,天齐锂业,0.4928,30.2,61.2773,29.799499999999917,29.527000000000054,2025-04-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,1,37,2025-06-16,30.03,2026-08-07,2026-06-16,2026-06-16,complete,63.99,1.1308691308691339,2028-06-16,,forward_incomplete,,
809,2025-06-13,2025-06-20,6,2025-06-13,002532,天山铝业,0.5495,8.33,15.1591,7.81949999999998,7.801333333333336,2025-04-24,2024-03-11,2024-03-12,5.128333333333336,5.128333333333336,continued,2,37,2025-06-16,8.25,2026-08-07,2026-06-16,2026-06-16,complete,12.71,0.5975382934808555,2028-06-16,,forward_incomplete,,
809,2025-06-13,2025-06-20,6,2025-06-13,002128,电投能源,0.6448,19.22,29.8068,19.19249999999997,18.86216666666677,2025-04-28,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued,3,37,2025-06-16,18.97,2026-08-07,2026-06-16,2026-06-16,complete,24.95,0.4299676375528061,2028-06-16,,forward_incomplete,,
810,2025-06-23,2025-06-27,5,2025-06-23,002466,天齐锂业,0.4935,30.24,61.2773,29.91949999999992,29.301833333333384,2025-04-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,1,37,2025-06-24,31.22,2026-08-07,2026-06-24,2026-06-24,complete,66.13,1.1181934657271007,2028-06-24,,forward_incomplete,,
810,2025-06-23,2025-06-27,5,2025-06-23,002532,天山铝业,0.5416,8.21,15.1591,7.962499999999981,7.736333333333334,2025-04-24,2024-03-11,2024-03-12,5.128333333333336,5.128333333333336,continued,2,37,2025-06-24,8.33,2026-08-07,2026-06-24,2026-06-24,complete,11.89,0.4801186411931022,2028-06-24,,forward_incomplete,,
810,2025-06-23,2025-06-27,5,2025-06-23,000792,盐湖股份,0.5961,16.4,27.5114,16.248500000000035,16.247666666666618,2025-04-24,2025-06-23,,,,initial,3,37,2025-06-24,16.64,2026-08-07,2026-06-24,2026-06-24,complete,31.34,0.8834134615384646,2028-06-24,,forward_incomplete,,
811,2025-06-30,2025-07-07,6,2025-06-30,000933,神火股份,0.3557,16.64,46.7824,16.64249999999999,16.610666666666702,2025-04-22,2014-07-28,2014-07-29,0.33943333333331793,0.33943333333331793,continued_below_ma20,1,38,2025-07-01,17.19,2026-08-07,2026-07-01,2026-07-01,complete,21.11,0.2618582031942265,2028-07-01,,forward_incomplete,,
811,2025-06-30,2025-07-07,6,2025-06-30,002466,天齐锂业,0.5229,32.04,61.2773,30.51499999999992,29.371000000000052,2025-04-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,2,38,2025-07-01,31.78,2026-08-07,2026-07-01,2026-07-01,complete,62.29,0.9600377595972338,2028-07-01,,forward_incomplete,,
811,2025-06-30,2025-07-07,6,2025-06-30,002532,天山铝业,0.5482,8.31,15.1591,8.13499999999998,7.709166666666668,2025-04-24,2024-03-11,2024-03-12,5.128333333333336,5.128333333333336,continued,3,38,2025-07-01,8.64,2026-08-07,2026-07-01,2026-07-01,complete,10.82,0.2985934063981466,2028-07-01,,forward_incomplete,,
812,2025-07-08,2025-07-16,7,2025-07-08,000933,神火股份,0.3636,17.01,46.7824,16.81349999999999,16.632666666666704,2025-04-22,2014-07-28,2014-07-29,0.33943333333331793,0.33943333333331793,continued,1,41,2025-07-09,17.05,2026-08-07,2026-07-09,2026-07-09,complete,21.35,0.28668339045330815,2028-07-09,,forward_incomplete,,
812,2025-07-08,2025-07-16,7,2025-07-08,688516,奥特维,0.4557,34.18,75.0099,32.572499999999906,32.516333333333286,2025-04-22,2025-07-08,,,,initial,2,41,2025-07-09,33.71,2026-08-07,2026-07-09,2026-07-09,complete,48.35,0.46925488917430713,2028-07-09,,forward_incomplete,,
812,2025-07-08,2025-07-16,7,2025-07-08,002466,天齐锂业,0.5451,33.4,61.2773,31.25099999999992,29.74966666666672,2025-04-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,3,41,2025-07-09,33.18,2026-08-07,2026-07-09,2026-07-09,complete,49.79,0.500602772754674,2028-07-09,,forward_incomplete,,
813,2025-07-17,2025-07-18,2,2025-07-17,000933,神火股份,0.3606,16.87,46.7824,16.875999999999987,16.726666666666706,2025-04-22,2014-07-28,2014-07-29,0.33943333333331793,0.33943333333331793,continued_below_ma20,1,45,2025-07-18,17.02,2026-08-07,2026-07-18,2026-07-20,complete,25.2,0.5213851882264651,2028-07-18,,forward_incomplete,,
813,2025-07-17,2025-07-18,2,2025-07-17,688516,奥特维,0.4477,33.58,75.0099,33.237499999999905,32.44999999999996,2025-04-22,2025-07-08,2025-07-09,32.511833333333286,32.44999999999996,continued,2,45,2025-07-18,33.36,2026-08-07,2026-07-18,2026-07-20,complete,37.45,0.1499665258455709,2028-07-18,,forward_incomplete,,
