cy,cik,name,revenue,sic,ticker,exchange,ticker_source,obs_from,obs_to
2017,0000040545,GENERAL ELECTRIC CO,113192000000,3600,GE,NYSE,submissions,2018-04-30,2019-03-31
2017,0001652044,Alphabet Inc.,110855000000,7370,GOOGL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001534701,Phillips 66,102354000000,2911,PSX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000354950,"HOME DEPOT, INC.",100904000000,5211,HD,NYSE,submissions,2018-04-30,2019-03-31
2017,0001532063,Express Scripts Holding Co.,100064600000,5912,ESRX,,primary_document,2018-04-30,2019-03-31
2017,0000789019,MICROSOFT CORP,96571000000,7372,MSFT,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000012927,BOEING CO,94005000000,3721,BA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001166691,COMCAST CORP,85029000000,4841,CMCSA,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000051143,INTERNATIONAL BUSINESS MACHINES CORP,79139000000,3570,IBM,NYSE,submissions,2018-04-30,2019-03-31
2017,0001571996,Dell Technologies Inc.,79040000000,3571,DELL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001413329,Philip Morris International Inc.,78098000000,2111,PM,NYSE,submissions,2018-04-30,2019-03-31
2017,0000200406,JOHNSON & JOHNSON,76450000000,2834,JNJ,NYSE,submissions,2018-04-30,2019-03-31
2017,0000027419,TARGET CORP,72714000000,5331,TGT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000060667,LOWES COMPANIES INC,68619000000,5211,LOW,NYSE,submissions,2018-04-30,2019-03-31
2017,0001090727,UNITED PARCEL SERVICE INC,66585000000,4210,UPS,NYSE,submissions,2018-04-30,2019-03-31
2017,0001048911,FEDEX CORP,65450000000,4513,FDX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000080424,PROCTER & GAMBLE Co,65058000000,2840,PG,NYSE,submissions,2018-04-30,2019-03-31
2017,0000077476,PEPSICO INC,63525000000,2080,PEP,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000050863,INTEL CORP,62761000000,3674,INTC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001666700,"DuPont de Nemours, Inc.",62484000000,2821,DD,NYSE,submissions,2018-04-30,2019-03-31
2017,0000007084,Archer-Daniels-Midland Co,60828000000,2070,ADM,NYSE,submissions,2018-04-30,2019-03-31
2017,0001646972,"Albertsons Companies, Inc.",59924600000,5411,ACI,NYSE,submissions,2018-04-30,2019-03-31
2017,0000101829,RTX Corp,59837000000,3724,RTX,NYSE,submissions,2018-04-30,2019-03-31
2017,0001549802,"JD.com, Inc.",55689371000,5990,JD,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000029915,DOW CHEMICAL CO /DE/,55508000000,2821,DOW,,primary_document,2018-04-30,2019-03-31
2017,0000096021,SYSCO CORP,55371139000,5140,SYY,NYSE,submissions,2018-04-30,2019-03-31
2017,0001744489,Walt Disney Co,55137000000,7990,DIS,NYSE,submissions,2018-04-30,2019-03-31
2017,0001001039,TWDC Enterprises 18 Corp.,55137000000,7990,,,,2018-04-30,2019-03-31
2017,0000078003,PFIZER INC,52546000000,2834,PFE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000047217,HP INC,52056000000,3570,HPQ,NYSE,submissions,2018-04-30,2019-03-31
2017,0000936468,LOCKHEED MARTIN CORP,51048000000,3760,LMT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000858877,"CISCO SYSTEMS, INC.",48005000000,3576,CSCO,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001144519,BUNGELTD,45794000000,2070,BG,,primary_document,2018-04-30,2019-03-31
2017,0000018230,CATERPILLAR INC,45462000000,3531,CAT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000006201,American Airlines Group Inc.,42622000000,4512,AAL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000764478,BEST BUY CO INC,42151000000,5731,BBY,NYSE,submissions,2018-04-30,2019-03-31
2017,0001091667,"CHARTER COMMUNICATIONS, INC. /MO/",41581000000,4841,CHTR,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001271833,CCO HOLDINGS LLC,41578000000,4841,CCOH,,primary_document,2018-04-30,2019-03-31
2017,0000027904,"DELTA AIR LINES, INC.",41244000000,4512,DAL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001326801,"Meta Platforms, Inc.",40653000000,7370,META,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001283699,"T-Mobile US, Inc.",40604000000,4812,TMUS,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000773840,HONEYWELL INTERNATIONAL INC,40534000000,3724,HON,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001161154,"Energy Transfer Operating, L.P.",40523000000,4610,,,,2018-04-30,2019-03-31
2017,0001276187,Energy Transfer LP,40523000000,4922,ET,NYSE,submissions,2018-04-30,2019-03-31
2017,0000310158,"Merck & Co., Inc.",40122000000,2834,MRK,NYSE,submissions,2018-04-30,2019-03-31
2017,0001577552,Alibaba Group Holding Ltd,39898000000,7389,BABA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001341439,ORACLE CORP,39383000000,7372,ORCL,NYSE,submissions,2018-04-30,2019-03-31
2017,0000749098,MAGNA INTERNATIONAL INC,38946000000,3714,MGA,NYSE,submissions,2018-04-30,2019-03-31
2017,0000100493,"TYSON FOODS, INC.",38260000000,2015,TSN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000100517,"United Airlines Holdings, Inc.",37784000000,4512,UAL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001647339,Accenture Holdings plc,36765478000,7389,,,,2018-04-30,2019-03-31
2017,0000320187,"NIKE, Inc.",36397000000,3021,NKE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000021344,COCA COLA CO,36212000000,2080,KO,NYSE,submissions,2018-04-30,2019-03-31
2017,0001467373,Accenture plc,36176841000,7389,ACN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000109198,TJX COMPANIES INC /DE/,35864664000,5651,TJX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000081061,PUBLIX SUPER MARKETS INC,34836838000,5411,,,,2018-04-30,2019-03-31
2017,0001489393,LyondellBasell Industries N.V.,34484000000,2860,LYB,NYSE,submissions,2018-04-30,2019-03-31
2017,0000789460,WORLD KINECT CORP,33695500000,5172,WKC,NYSE,submissions,2018-04-30,2019-03-31
2017,0000790703,TECH DATA CORP,33597841000,5045,,,,2018-04-30,2019-03-31
2017,0001109357,EXELON CORP,33558000000,4931,EXC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001163165,CONOCOPHILLIPS,32584000000,2911,COP,NYSE,submissions,2018-04-30,2019-03-31
2017,0000101830,SPRINT LLC,32406000000,4813,,,,2018-04-30,2019-03-31
2017,0000823277,CHS INC,32037426000,5150,CHSCP,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000066740,3M CO,31657000000,3841,MMM,NYSE,submissions,2018-04-30,2019-03-31
2017,0001105705,"WARNER MEDIA, LLC",31271000000,4841,,,,2018-04-30,2019-03-31
2017,0000040533,GENERAL DYNAMICS CORP,30973000000,3730,GD,NYSE,submissions,2018-04-30,2019-03-31
2017,0000087347,SLB LIMITED/NV,30440000000,1389,SLB,NYSE,submissions,2018-04-30,2019-03-31
2017,0000833444,Johnson Controls International plc,30172000000,3585,JCI,NYSE,submissions,2018-04-30,2019-03-31
2017,0001613103,Medtronic plc,29953000000,3845,MDT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000315189,DEERE & CO,29738000000,3523,DE,NYSE,submissions,2018-04-30,2019-03-31
2017,0001061219,ENTERPRISE PRODUCTS PARTNERS L.P.,29241500000,4922,EPD,NYSE,submissions,2018-04-30,2019-03-31
2017,0001645590,Hewlett Packard Enterprise Co,28871000000,3570,HPE,NYSE,submissions,2018-04-30,2019-03-31
2017,0001308161,"TWENTY-FIRST CENTURY FOX, INC.",28500000000,4841,,,,2018-04-30,2019-03-31
2017,0001551152,AbbVie Inc.,28216000000,2834,ABBV,NYSE,submissions,2018-04-30,2019-03-31
2017,0001091587,ABB LTD,28133000000,3613,ABLZF,OTC,submissions,2018-04-30,2019-03-31
2017,0001567094,CNH Industrial N.V.,27701000000,3531,CNH,NYSE,submissions,2018-04-30,2019-03-31
2017,0000001800,ABBOTT LABORATORIES,27390000000,2834,ABT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000007536,"ARROW ELECTRONICS, INC.",26554563000,5065,ARW,NYSE,submissions,2018-04-30,2019-03-31
2017,0000813828,Paramount Global,26535000000,4833,PARA,,primary_document,2018-04-30,2019-03-31
2017,0001637459,Kraft Heinz Co,26232000000,2030,KHC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001070423,PLAINS ALL AMERICAN PIPELINE LP,26223000000,4610,PAA,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001581990,PLAINS GP HOLDINGS LP,26223000000,4610,PAGP,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000882095,"GILEAD SCIENCES, INC.",26107000000,2836,GILD,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001133421,NORTHROP GRUMMAN CORP /DE/,26004000000,3812,NOC,NYSE,submissions,2018-04-30,2019-03-31
2017,0001103982,"Mondelez International, Inc.",25896000000,2000,MDLZ,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000764180,"ALTRIA GROUP, INC.",25576000000,2111,MO,NYSE,submissions,2018-04-30,2019-03-31
2017,0000866374,FLEX LTD.,25441131000,3672,FLEX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001047122,RAYTHEON CO/,25348000000,3812,RTN,,primary_document,2018-04-30,2019-03-31
2017,0000794367,"Macy's, Inc.",24939000000,5311,M,NYSE,submissions,2018-04-30,2019-03-31
2017,0001665918,US Foods Holding Corp.,24147161000,5140,USFD,NYSE,submissions,2018-04-30,2019-03-31
2017,0000029534,DOLLAR GENERAL CORP,23470967000,5331,DG,NYSE,submissions,2018-04-30,2019-03-31
2017,0000092122,SOUTHERN CO,23031000000,4911,SO,NYSE,submissions,2018-04-30,2019-03-31
2017,0000318154,AMGEN INC,22849000000,2836,AMGN,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000063908,MCDONALDS CORP,22820400000,5812,MCD,NYSE,submissions,2018-04-30,2019-03-31
2017,0000829224,STARBUCKS CORP,22386800000,5810,SBUX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,22385000000,2834,TEVA,NYSE,submissions,2018-04-30,2019-03-31
2017,0000804328,QUALCOMM INC/DE,22258000000,3663,QCOM,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000935703,"DOLLAR TREE, INC.",22245500000,5331,DLTR,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001534504,PBF Energy Inc.,21786600000,2911,PBF,NYSE,submissions,2018-04-30,2019-03-31
2017,0001566011,PBF Holding Co LLC,21772400000,2911,PBF,,primary_document,2018-04-30,2019-03-31
2017,0000051434,INTERNATIONAL PAPER CO /NEW/,21743000000,2621,IP,NYSE,submissions,2018-04-30,2019-03-31
2017,0001688568,DXC Technology Co,21733000000,7374,DXC,NYSE,submissions,2018-04-30,2019-03-31
2017,0000350698,"AUTONATION, INC.",21534600000,5500,AN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000084129,"NEW RITE AID, LLC",21528968000,5912,RAD,,primary_document,2018-04-30,2019-03-31
2017,0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",21387000000,4011,BNI,,primary_document,2018-04-30,2019-03-31
2017,0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",21386900000,5500,PAG,NYSE,submissions,2018-04-30,2019-03-31
2017,0000106640,WHIRLPOOL CORP /DE/,21253000000,3630,WHR,NYSE,submissions,2018-04-30,2019-03-31
2017,0000100885,UNION PACIFIC CORP,21240000000,4011,UNP,NYSE,submissions,2018-04-30,2019-03-31
2017,0000092380,SOUTHWEST AIRLINES CO,21171000000,4512,LUV,NYSE,submissions,2018-04-30,2019-03-31
2017,0000871763,ManpowerGroup Inc.,21034300000,7363,MAN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000097745,THERMO FISHER SCIENTIFIC INC.,20918000000,3829,TMO,NYSE,submissions,2018-04-30,2019-03-31
2017,0000014272,BRISTOL MYERS SQUIBB CO,20776000000,2834,BMY,NYSE,submissions,2018-04-30,2019-03-31
2017,0000015511,BNSF RAILWAY CO,20747000000,4011,,,,2018-04-30,2019-03-31
2017,0000106040,WESTERN DIGITAL CORP,20647000000,3572,WDC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000045012,HALLIBURTON CO,20620000000,1389,HAL,NYSE,submissions,2018-04-30,2019-03-31
2017,0000070318,TENET HEALTHCARE CORP,20613000000,8062,THC,NYSE,submissions,2018-04-30,2019-03-31
2017,0000842162,LEAR CORP,20467000000,3714,LEA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001048286,MARRIOTT INTERNATIONAL INC /MD/,20452000000,7011,MAR,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000026172,CUMMINS INC,20428000000,3510,CMI,NYSE,submissions,2018-04-30,2019-03-31
2017,0001551182,Eaton Corp plc,20404000000,3590,ETN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000723125,MICRON TECHNOLOGY INC,20322000000,3674,MU,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000073309,NUCOR CORP,20252393000,3312,NUE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000885639,KOHLS Corp,20084000000,5311,KSS,NYSE,submissions,2018-04-30,2019-03-31
2017,0000059478,ELI LILLY & Co,19973800000,2834,LLY,NYSE,submissions,2018-04-30,2019-03-31
2017,0000075362,PACCAR INC,19456400000,3711,PCAR,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000898293,JABIL INC,19063121000,3672,JBL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001081316,BERKSHIRE HATHAWAY ENERGY CO,18614000000,4900,BHE,,primary_document,2018-04-30,2019-03-31
2017,0001403161,VISA INC.,18358000000,7389,V,NYSE,submissions,2018-04-30,2019-03-31
2017,0000055785,KIMBERLY CLARK CORP,18348000000,2670,KMB,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000313616,DANAHER CORP /DE/,18329700000,3823,DHR,NYSE,submissions,2018-04-30,2019-03-31
2017,0000868857,AECOM,18203402000,8711,ACM,NYSE,submissions,2018-04-30,2019-03-31
2017,0000018926,"Lumen Technologies, Inc.",17656000000,4813,LUMN,NYSE,submissions,2018-04-30,2019-03-31
2017,0001730168,Broadcom Inc.,17636000000,3674,AVGO,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001649338,Broadcom Pte. Ltd.,17636000000,3674,AVGO,,primary_document,2018-04-30,2019-03-31
2017,0000815097,Carnival Corp Ltd.,17510000000,4400,CCL,NYSE,submissions,2018-04-30,2019-03-31
2017,0000008858,AVNET INC,17439963000,5065,AVT,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000813762,ICAHN ENTERPRISES L.P.,17303000000,2911,IEP,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000808362,Baker Hughes Holdings LLC,17259000000,3533,LLC,,primary_document,2018-04-30,2019-03-31
2017,0001701605,Baker Hughes Co,17259000000,3533,BKR,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001004980,PG&E Corp,17135000000,4931,PCG,NYSE,submissions,2018-04-30,2019-03-31
2017,0001170010,CARMAX INC,17120209000,5500,KMX,NYSE,submissions,2018-04-30,2019-03-31
2017,0001177394,TD SYNNEX CORP,17045700000,5045,SNX,NYSE,submissions,2018-04-30,2019-03-31
2017,0001504461,NGL Energy Partners LP,16907296000,4922,NGL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001618673,Performance Food Group Co,16761800000,5141,PFGC,NYSE,submissions,2018-04-30,2019-03-31
2017,0001310067,SEARS HOLDINGS CORP,16702000000,5311,,,,2018-04-30,2019-03-31
2017,0000831259,FREEPORT-MCMORAN INC,16403000000,1000,FCX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000040987,GENUINE PARTS CO,16308801000,5013,GPC,NYSE,submissions,2018-04-30,2019-03-31
2017,0001670541,Adient plc,16213000000,3714,ADNT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000865436,WHOLE FOODS MARKET INC,16030000000,5411,,,,2018-04-30,2019-03-31
2017,0001578845,Allergan plc,15940700000,2834,,,,2018-04-30,2019-03-31
2017,0000039911,GAP INC,15855000000,5651,GAP,NYSE,submissions,2018-04-30,2019-03-31
2017,0000040704,GENERAL MILLS INC,15740400000,2040,GIS,NYSE,submissions,2018-04-30,2019-03-31
2017,0001318084,"Core-Mark Holding Company, LLC",15687600000,5141,CORE,,primary_document,2018-04-30,2019-03-31
2017,0000072333,NORDSTROM INC,15478000000,5651,JWN,,primary_document,2018-04-30,2019-03-31
2017,0000021665,COLGATE PALMOLIVE CO,15454000000,2844,CL,NYSE,submissions,2018-04-30,2019-03-31
2017,0000004904,AMERICAN ELECTRIC POWER CO INC,15424900000,4911,AEP,Nasdaq,company_tickers_exchange,2018-04-30,2019-03-31
2017,0001166003,"XPO, Inc.",15381000000,4700,XPO,NYSE,submissions,2018-04-30,2019-03-31
2017,0000042582,GOODYEAR TIRE & RUBBER CO /OH/,15377000000,3011,GT,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001108109,COMMUNITY HEALTH SYSTEMS INC,15353000000,8062,CYH,NYSE,submissions,2018-04-30,2019-03-31
2017,0000029989,OMNICOM GROUP INC.,15273600000,7311,OMC,NYSE,submissions,2018-04-30,2019-03-31
2017,0000032604,EMERSON ELECTRIC CO,15264000000,3600,EMR,NYSE,submissions,2018-04-30,2019-03-31
2017,0001402057,CDW Corp,15191500000,5961,CDW,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000936402,Shire plc,15160600000,2834,,,,2018-04-30,2019-03-31
2017,0001681459,TechnipFMC plc,15056900000,3533,FTI,NYSE,submissions,2018-04-30,2019-03-31
2017,0000089800,SHERWIN WILLIAMS CO,14983800000,5200,SHW,NYSE,submissions,2018-04-30,2019-03-31
2017,0000097476,TEXAS INSTRUMENTS INC,14961000000,3674,TXN,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001043277,"C. H. ROBINSON WORLDWIDE, INC.",14869380000,4731,CHRW,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001732845,WestRock Co,14859700000,2650,WRK,,primary_document,2018-04-30,2019-03-31
2017,0001636023,WRKCo Inc.,14859700000,2650,,,,2018-04-30,2019-03-31
2017,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,14810000000,7371,CTSH,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001124198,FLUOR CORP,14806511000,1600,FLR,NYSE,submissions,2018-04-30,2019-03-31
2017,0000079879,PPG INDUSTRIES INC,14748000000,2851,PPG,NYSE,submissions,2018-04-30,2019-03-31
2017,0000814453,NEWELL BRANDS INC.,14742200000,3089,NWL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000006951,APPLIED MATERIALS INC /DE,14698000000,3674,AMAT,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001110783,MONSANTO CO /NEW/,14640000000,2870,MON,,primary_document,2018-04-30,2019-03-31
2017,0001584509,Aramark,14604412000,5812,ARMK,NYSE,submissions,2018-04-30,2019-03-31
2017,0000823768,WASTE MANAGEMENT INC,14485000000,4953,WM,NYSE,submissions,2018-04-30,2019-03-31
2017,0001001082,DISH Network CORP,14391375000,4841,DISH,,primary_document,2018-04-30,2019-03-31
2017,0000049826,ILLINOIS TOOL WORKS INC,14314000000,3560,ITW,NYSE,submissions,2018-04-30,2019-03-31
2017,0000048039,HollyFrontier Corp,14251299000,2911,HFC,,primary_document,2018-04-30,2019-03-31
2017,0000217346,TEXTRON INC,14198000000,3720,TXT,NYSE,submissions,2018-04-30,2019-03-31
2017,0001466258,Trane Technologies plc,14197600000,3822,TT,NYSE,submissions,2018-04-30,2019-03-31
2017,0000095521,SUPERVALU INC,14157000000,5141,,,,2018-04-30,2019-03-31
2017,0000745732,"ROSS STORES, INC.",14134732000,5651,ROST,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000882184,HORTON D R INC /DE/,14091000000,1531,DHI,NYSE,submissions,2018-04-30,2019-03-31
2017,0001031296,FIRSTENERGY CORP,14017000000,4911,FE,NYSE,submissions,2018-04-30,2019-03-31
2017,0001042642,DISH DBS CORP,14007511000,4899,DDBS,,primary_document,2018-04-30,2019-03-31
2017,0000031462,ECOLAB INC.,13838300000,2840,ECL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001506307,"KINDER MORGAN, INC.",13705000000,4922,KMI,NYSE,submissions,2018-04-30,2019-03-31
2017,0000024545,MOLSON COORS BEVERAGE CO,13471500000,2082,TAP-A,NYSE,submissions,2018-04-30,2019-03-31
2017,0001339947,Viacom Inc.,13263000000,4841,VIA,,primary_document,2018-04-30,2019-03-31
2017,0001633917,"PayPal Holdings, Inc.",13094000000,7389,PYPL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001329099,"Baidu, Inc.",13034000000,7370,BIDU,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000816284,CELGENE CORP /DE/,13003000000,2834,,,,2018-04-30,2019-03-31
2017,0000093556,"STANLEY BLACK & DECKER, INC.",12966600000,3420,SWK,NYSE,submissions,2018-04-30,2019-03-31
2017,0000004281,Howmet Aerospace Inc.,12960000000,3350,HWM,NYSE,submissions,2018-04-30,2019-03-31
2017,0000055067,KELLANOVA,12923000000,2040,K,,primary_document,2018-04-30,2019-03-31
2017,0001521332,Aptiv PLC,12884000000,3714,APTV,NYSE,submissions,2018-04-30,2019-03-31
2017,0001300514,LAS VEGAS SANDS CORP,12882000000,7011,LVS,NYSE,submissions,2018-04-30,2019-03-31
2017,0001166126,"Old COPPER Company, Inc.",12873000000,5311,JCP,,primary_document,2018-04-30,2019-03-31
2017,0001573516,Murphy USA Inc.,12826600000,5500,MUSA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001531152,"BJ's Wholesale Club Holdings, Inc.",12754589000,5331,BJ,NYSE,submissions,2018-04-30,2019-03-31
2017,0001075531,Booking Holdings Inc.,12681082000,4700,BKNG,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000920760,LENNAR CORP /NEW/,12646365000,1520,LEN,NYSE,submissions,2018-04-30,2019-03-31
2017,0000701985,"Bath & Body Works, Inc.",12632000000,5990,BBWI,NYSE,submissions,2018-04-30,2019-03-31
2017,0000936340,DTE ENERGY CO,12607000000,4911,DTE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000715957,"DOMINION ENERGY, INC",12586000000,4911,D,NYSE,submissions,2018-04-30,2019-03-31
2017,0000797468,OCCIDENTAL PETROLEUM CORP /DE/,12508000000,1311,OXY,NYSE,submissions,2018-04-30,2019-03-31
2017,0001141391,Mastercard Inc,12497000000,7389,MA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001000228,HENRY SCHEIN INC,12461543000,5047,HSIC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000310764,STRYKER CORP,12444000000,3841,SYK,NYSE,submissions,2018-04-30,2019-03-31
2017,0000008670,AUTOMATIC DATA PROCESSING INC,12372000000,7374,ADP,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000886158,"20230930-DK-Butterfly-1, Inc.",12349301000,5700,BBBY,,primary_document,2018-04-30,2019-03-31
2017,0000827052,EDISON INTERNATIONAL,12320000000,4911,EIX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000875045,BIOGEN INC.,12273900000,2836,BIIB,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001163302,UNITED STATES STEEL CORP,12250000000,3312,X,,primary_document,2018-04-30,2019-03-31
2017,0001385157,TE Connectivity plc,12185000000,5065,TEL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001039684,ONEOK INC /NEW/,12173907000,4923,OKE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000010795,BECTON DICKINSON & CO,12093000000,3841,BDX,NYSE,submissions,2018-04-30,2019-03-31
2017,0001060391,"REPUBLIC SERVICES, INC.",12071100000,4953,RSG,NYSE,submissions,2018-04-30,2019-03-31
2017,0000883980,FIRST DATA CORP,12052000000,7389,,,,2018-04-30,2019-03-31
2017,0001047862,CONSOLIDATED EDISON INC,12033000000,4931,ED,NYSE,submissions,2018-04-30,2019-03-31
2017,0000076334,Parker-Hannifin Corp,12029312000,3490,PH,NYSE,submissions,2018-04-30,2019-03-31
2017,0000773910,ANADARKO PETROLEUM CORP,11908000000,1311,,,,2018-04-30,2019-03-31
2017,0001623613,Mylan II B.V.,11907700000,2834,,,,2018-04-30,2019-03-31
2017,0001001250,ESTEE LAUDER COMPANIES INC,11824000000,2844,EL,NYSE,submissions,2018-04-30,2019-03-31
2017,0001318605,"Tesla, Inc.",11759000000,3711,TSLA,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000103379,V F CORP,11735695000,2320,VFC,NYSE,submissions,2018-04-30,2019-03-31
2017,0001552275,Sunoco LP,11723000000,2911,SUN,NYSE,submissions,2018-04-30,2019-03-31
2017,0001065280,NETFLIX INC,11692713000,7841,NFLX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001675149,Alcoa Corp,11652000000,3334,AA,NYSE,submissions,2018-04-30,2019-03-31
2017,0001304280,Novelis Inc.,11462000000,3350,NVL,,primary_document,2018-04-30,2019-03-31
2017,0000884905,LINDE INC,11437000000,2810,,,,2018-04-30,2019-03-31
2017,0000277948,CSX CORP,11408000000,4011,CSX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000072903,XCEL ENERGY INC,11404000000,4931,XEL,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001707925,LINDE PLC,11358000000,2810,LIN,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001570585,Liberty Global Ltd.,11276400000,4841,LBTYA,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000821189,EOG RESOURCES INC,11208320000,1311,EOG,NYSE,submissions,2018-04-30,2019-03-31
2017,0001529192,Vipshop Holdings Ltd,11206418000,5961,VIPS,NYSE,submissions,2018-04-30,2019-03-31
2017,0001137789,Seagate Technology Holdings plc,11184000000,3572,STX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001031203,GROUP 1 AUTOMOTIVE INC,11123721000,5500,GPI,NYSE,submissions,2018-04-30,2019-03-31
2017,0000707549,LAM RESEARCH CORP,11076998000,3559,LRCX,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0000065984,ENTERGY CORP /DE/,11074481000,4911,ETR,NYSE,submissions,2018-04-30,2019-03-31
2017,0000009389,BALL Corp,10983000000,3411,BALL,NYSE,submissions,2018-04-30,2019-03-31
2017,0000866787,AUTOZONE INC,10888676000,5531,AZO,NYSE,submissions,2018-04-30,2019-03-31
2017,0000927066,DAVITA INC.,10876634000,8090,DVA,NYSE,submissions,2018-04-30,2019-03-31
2017,0000789570,MGM Resorts International,10797479000,7011,MGM,NYSE,submissions,2018-04-30,2019-03-31
2017,0000802481,PILGRIMS PRIDE CORP,10767863000,2015,PPC,Nasdaq,submissions,2018-04-30,2019-03-31
2017,0001376986,Tennessee Valley Authority,10739000000,4911,TVE,NYSE,submissions,2018-04-30,2019-03-31
2017,0000010456,BAXTER INTERNATIONAL INC,10584000000,3841,BAX,NYSE,submissions,2018-04-30,2019-03-31
2017,0000702165,NORFOLK SOUTHERN CORP,10551000000,4011,NSC,NYSE,submissions,2018-04-30,2019-03-31
