security_code,security_name,current_attention_class,review_outcome,confidence,review_reason,next_hard_evidence,external_check_scope,new_source_ids,new_source_urls,prior_verdict,prior_reason_not_reverified,prior_sources_not_all_reopened,related_migration_decision_id,production_action
600276,恒瑞医药,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,本土创新药平台第一：1 类新药获批 23 款、2025 创新药收入 163 亿、5 笔海外授权（GSK 首付 5 亿美元）；集采冲击下 ROE 底 10.9 仍高于门类中位并回升，平台自我置换能力已验证。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600276_恒瑞医药/README.md ; docs/peer-group-calibration/a-share-chemical-formulation.md ; https://static.cninfo.com.cn/finalpage/2026-03-26/1225032585.PDF ; https://www.news.cn/health/20260326/119a18b5e03c4455adb3593dc2bc0174/c.html ; https://www.cls.cn/detail/2097860,,none_recommendation_only
600285,羚锐制药,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为独家品种通络祛痛膏（基药＋医保、年销 >10 亿）＋两只老虎品牌＋基层 OTC 渠道，销量 20 亿贴居骨科贴膏第一（按销售额居前三，分层表『约三成第一』不成立）；近五年 ROE 16-25、毛利升至 80%。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600285_羚锐制药/README.md ; docs/peer-group-calibration/a-share-traditional-chinese-medicine.md ; https://www.chinabaogao.com/market/202503/746673.html ; https://3g.menet.com.cn/Article/Detial?aid=147914 ; https://www.phirda.com/artilce_38722.html ; https://caifuhao.eastmoney.com/news/20250806195008635723070,,none_recommendation_only
600298,安琪酵母,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,酵母全球第二（份额约 19%）、国内 55%，三寡头占全球八成、数十年无新进入者；菌种库与发酵工艺加全球产能资本买不到；ROE 中位 16.5、分位中位 81，毛利下行由成本与扩产期解释。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600298_安琪酵母/README.md ; docs/peer-group-calibration/a-share-food-comprehensive.md ; https://www.chinabaogao.com/market/202503/745370.html ; https://www.vzkoo.com/read/20240318b17bab3011bd7b8c6b0966c5.html,,none_recommendation_only
600309,万华化学,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,MDI 产能 380 万吨占全球 33% 第一，光气化许可＋一体化成本使三十年无新进入者；ROE 中位 22.8、分位≥80 达 10 年，2025 周期底 12.4 仍居门类前列；毛利下行为石化大宗稀释而非 MDI 壁垒受损。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600309_万华化学/README.md ; docs/peer-group-calibration/a-share-polyurethane.md ; https://finance.sina.com.cn/roll/2025-10-16/doc-infuauti2448693.shtml ; https://www.chemnews.com.cn/c/2025-04-15/756064.shtml,,none_recommendation_only
600406,国电南瑞,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,调度系统份额>75%、继保近 34%、多数行业标准由其发起——认证锁＋事实标准；十一年 ROE 14.0-16.9% 无一年低于 14%，规制口径下已持续转化为高于许继/四方的回报。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600406_国电南瑞/README.md ; docs/peer-group-calibration/a-share-electrical-automation.md ; http://notice.10jqka.com.cn/api/pdf/7a6d243f534425e3.pdf ; http://qxb-pdf-osscache.qixin.com/AnBaseinfo/bc4cca0252dcaff60f45f8a9da27e06c.pdf,,none_recommendation_only
600415,小商品城,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=义乌产业集群网络效应+市场物理位置：商位出租率98%+满载、时隔十余年再涨租、市场经营毛利82.9%。十年ROE中位10%系2023前租金受政府指导价压制，市场化后升至16-17.5%。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600415_小商品城/README.md ; docs/peer-group-calibration/a-share-trade.md ; docs/peer-group-calibration/a-share-specialty-markets.md ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部）,,none_recommendation_only
600426,华鲁恒升,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,煤气化平台吨成本低于行业 15-30%（国资委载文）、DMF 全国第一，商品制造中十年 ROE 从未低于 10.3%、周期底仍居门类分位 78，成本曲线最左已转化为穿越周期的回报；载体为能力锁，非景气。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600426_华鲁恒升/README.md ; docs/peer-group-calibration/a-share-nitrogen-fertilizer.md ; http://www.sasac.gov.cn/n4470048/n32559362/n34503500/n34503511/c34622347/content.html ; https://www.hl-hengsheng.com/GSGG/2026-04-29/36281697-9096-419f-b1d9-64ca8197f324.pdf,,none_recommendation_only
600436,片仔癀,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,国家绝密配方（全国仅两家）＋天然麝香配额（约国家配额一半、自养 70%）为法律与资源双锁，资本无法复制；ROE 十年 ≥14.8、分位中位 85。2025 量价承压属需求周期，载体未受损。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600436_片仔癀/README.md ; docs/peer-group-calibration/a-share-traditional-chinese-medicine.md ; https://www.thepaper.cn/newsDetail_forward_1492331 ; https://m.21jingji.com/article/20230516/herald/7db9bb0c62b78f97c2899b45a806af0e.html ; https://stockmc.xueqiu.com/202508/600436_20250823_OWHJ.pdf,,none_recommendation_only
600486,扬农化工,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,菊酯全球双寡头（与住友）、卫生菊酯国内约七成，合成链与中间体自供加登记证／园区准入构成能力与准入双锁；农药至暗期 ROE 仍 11.7-17.3、分位中位 82，回报穿越周期。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600486_扬农化工/README.md ; docs/peer-group-calibration/a-share-pesticides.md ; https://finance.sina.com.cn/roll/2024-07-30/doc-incfwiqq0414948.shtml ; https://stcn.com/article/detail/1606184.html,,none_recommendation_only
600519,贵州茅台,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,品牌＋赤水河产区＋陈年基酒三重不可购买要素，十一年 ROE 24-36、毛利 91%、分位 84-99，定价权经多轮周期验证；2026 行业调整为需求周期，无触及品牌与定价权的可见路径。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600519_贵州茅台/README.md ; docs/peer-group-calibration/a-share-baijiu.md ; https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/600519_20260417_9QS4.pdf ; https://assets.kpmg.com/content/dam/kpmg/cn/pdf/zh/2025/06/mid-term-research-report-on-the-chinese-baijiu-market-2025.pdf,,none_recommendation_only
600563,法拉电子,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,薄膜电容全球前三（约 8%）、国内第一，非分层表所称全球第一；护城河由一体化成本与车规认证锁定证实——十一年 ROE 全部 ≥17.9%、新能源前后回报同样稳定，二线十年未追平。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600563_法拉电子/README.md ; docs/peer-group-calibration/a-share-electronic-components.md ; https://m.gelonghui.com/p/1841571 ; https://www.chinabaogao.com/detail/647215.html,,none_recommendation_only
600570,恒生电子,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,券商集中交易份额约 50%、基金核心系统>80%，核心系统更换涉监管报备与业务中断，存量客户锁真实；十年 ROE 中位 19.3%、8 年≥15%；近两年回落有预算收缩与新一代产品投入期解释。,data/interim/moat_audit_2026-09-07/batch_01_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600570_恒生电子/README.md ; docs/peer-group-calibration/a-share-industry-application-software.md ; https://caifuhao.eastmoney.com/news/20250830185454342599500 ; https://www.9fzt.com/common/00c044c6efb4657e27b9782fce8f38ef.html,,none_recommendation_only
600600,青岛啤酒,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,百年品牌＋山东基地市场＋CR5>90% 的封闭寡头，三十年无新进入者，资本买不到基地市场；回报中等（ROE 中位 11.1）源于 2016-18 行业价格战关厂与净现金稀释，高端化后 ROE 升至 15-16 且高于华润燕京。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600600_青岛啤酒/README.md ; docs/peer-group-calibration/a-share-beer.md ; https://finance.sina.com.cn/roll/2026-03-05/doc-inhpwzrt9870201.shtml ; https://www.lanjinger.com/d/1775203285715895660,,none_recommendation_only
600660,福耀玻璃,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,汽车玻璃全球第一、份额由 2015 年 21.9% 升至约 34-37%，三家百年对手份额持续下滑、扩张意愿低；OEM 认证＋就近配套＋一体化成本使资本复制三十年未成功；ROE 中位 18.6、2025 达 25.6。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600660_福耀玻璃/README.md ; docs/peer-group-calibration/a-share-auto-parts.md ; https://finance.sina.com.cn/roll/2025-04-21/doc-inetwqye5380424.shtml ; https://m.gelonghui.com/p/1973866,,none_recommendation_only
600690,海尔智家,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,海外自主品牌矩阵（GEA 等）为资本买不到的要素：欧睿连续 17 年全球大家电零售量第一、份额 6.3%→12.1%、北美第一，美的十年 OEM 未追平；十一年 ROE 全部 ≥16.2，回报持续。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600690_海尔智家/README.md ; docs/peer-group-calibration/a-share-white-appliances.md ; https://www.news.cn/tech/20260108/643ea1bfb602434b8fb99ddb59f73938/c.html ; https://www.haier.com/about_haier/xinwen/20260108_284915.shtml,,none_recommendation_only
600750,华润江中,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,健胃消食片配方非独家，但『江中＝品类』心智连续 21 年居消化类 OTC 第一，二十年无同业追平，属难以用资金买到的品牌锁；毛利 65%、ROE 十年 ≥12.5 且净现金；品类窄是增长问题非壁垒问题。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600750_华润江中/README.md ; docs/peer-group-calibration/a-share-traditional-chinese-medicine.md ; https://www.cnhfa.org.cn/index.php/index/hydts/show/id/9384.html ; https://finance.sina.com.cn/jjxw/2025-02-18/doc-inekxmqv6879073.shtml,,none_recommendation_only
600803,新奥股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=264个城燃特许区（法律锁）+舟山最大民营LNG接收站（物理锁）+长协；规制基础设施口径已转化为高于同业回报：ROE 2018-25最低16.7%、2024-25约19%高于华润/昆仑。私有化终止不动载体。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600803_新奥股份/README.md ; docs/peer-group-calibration/a-share-gas-utilities.md ; https://www.nbd.com.cn/articles/2026-06-12/4425162.html ; https://news.qq.com/rain/a/20260612A08KJ700 ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部）,,none_recommendation_only
600809,山西汾酒,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,清香品类第一（份额 60-65%）与杏花村品牌为资本买不到的心智资产，全国化已兑现（2025 省外 +12.6%）；ROE 中位 33.5、分位 99，毛利升至 75%；2026 缩量为行业周期，毛利与回款结构未损。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600809_山西汾酒/README.md ; docs/peer-group-calibration/a-share-baijiu.md ; data/archive/completed-queues/evidence_review_log.md ; https://www.tmtpost.com/8042942 ; https://www.stcn.com/article/detail/3871617,,none_recommendation_only
600862,中航高科,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,航空预浸料军机主供（军用航空复材份额超六成），型号定型与适航认证使替换需数年重新验证，属认证锁；剥离机床后六年 ROE 10-18、毛利升至 37.6，单一买方下回报稳定且优于光威；『独供』改为主供。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600862_中航高科/README.md ; docs/peer-group-calibration/a-share-aviation-equipment.md ; https://pdf.dfcfw.com/pdf/H3_AP202504211659991874_1.pdf ; https://stockmc.xueqiu.com/202603/600862_20260314_QMJG.pdf ; https://www.163.com/dy/article/HH55JB8F055337N2.html,,none_recommendation_only
600885,宏发股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,继电器全球第一、高压直流 40% 份额，自制设备成本＋车规与工业客户认证四十年积累；十一年 ROE 全部 ≥15.2、新能源前后同样稳定，回报持续证实载体非景气。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600885_宏发股份/README.md ; docs/peer-group-calibration/a-share-electrical-automation.md ; https://finance.sina.com.cn/roll/2025-04-03/doc-inervuvv8749132.shtml ; https://www.chyxx.com/industry/1222970.html,,none_recommendation_only
600887,伊利股份,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,全国奶源＋冷链渠道＋品牌形成双寡头，常温液奶线上线下份额均第一，三十年无新进入者；十一年 ROE 全部 ≥15.8、门类分位全部 ≥83，双寡头制约定价但超额回报持续。,data/interim/moat_audit_2026-09-07/batch_07_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600887_伊利股份/README.md ; docs/peer-group-calibration/a-share-dairy-products.md ; https://static.weeklyonstock.com/25/0909/zbf091522.html ; https://cj.sina.com.cn/articles/view/6745116791/1920a507700101naes,,none_recommendation_only
600900,长江电力,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,"载体=长江干流六座梯级电站坝址物理独占+联调成本曲线最低：装机7,170万千瓦、毛利约60%，ROE中位15.7%、2022枯水年仍9.3%，高于华能水电/川投约5pp；资本无法复制第二条长江。",data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600900_长江电力/README.md ; docs/peer-group-calibration/a-share-hydropower.md,,none_recommendation_only
600938,中国海油,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=海域对外合作专营权（法定独占）+桶油主要成本28.4美元全球低位+储量替代率>130%/储量寿命10年；商品资源三项齐备，2020油价42美元仍ROE 5.7%不亏，8年ROE中位15.5%。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600938_中国海油/README.md ; docs/peer-group-calibration/a-share-oil-gas-exploration.md ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部） ; 东财研报库 东吴证券 2026-08-28 中国海油2026年半年报点评,,none_recommendation_only
600970,中材国际,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体=全产业链交付能力+运维粘性：水泥工程全球份额连续18年第一（海外373条线），毛利高出中国化学/核建约7pp，ROE中位13.5%、门类分位82；「对手退出仅存一家」过头但不改判定。,data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600970_中材国际/README.md ; docs/peer-group-calibration/a-share-professional-engineering.md ; https://finance.sina.com.cn/jjxw/2025-12-30/doc-inhepvcp7400701.shtml ; https://static.cninfo.com.cn/finalpage/2025-08-27/1224578586.PDF ; 东财 F10 经营分析/核心题材（emweb.securities.eastmoney.com/PC_HSF10，2026H1 经营评述与 2025 分部）,,none_recommendation_only
600989,宝丰能源,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,煤制烯烃 520 万吨国内第一、内蒙 300 万吨全球单厂最大；自有煤＋DMTO-Ⅲ 成本曲线最左；能评碳评指标限制新进入；十年 ROE 最低 15.6%、行业低谷仍高于华鲁恒升 5pp。配额/成本/规模三项齐备。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600989_宝丰能源/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://www.chemnews.com.cn/c/2025-02-18/752847.shtml ; https://pdf.dfcfw.com/pdf/H3_AP202507211712803493_1.pdf ; https://stockmc.xueqiu.com/202603/600989_20260313_88IN.pdf,,none_recommendation_only
600993,马应龙,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,痔疮用药零售份额 42.6%（2024）、麝香痔疮膏年销 2 亿支，品类＝品牌心智资本买不到、多方进入未撼动；ROE 中位 13.8% 平庸但可指向医药商业与医疗服务摊薄，核心品毛利与提价权未受损。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/600993_马应龙/README.md ; data/archive/completed-queues/evidence_review_log.md ; https://3g.menet.com.cn/Article/Detial?aid=139034 ; https://m.medvalley.cn/article/223-0-39099 ; https://news.qq.com/rain/a/20260425A084B900,,none_recommendation_only
601088,中国神华,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,"载体=产能指标冻结（配额）+神东低成本+自有铁路3,130亿吨公里/港口/电厂一体化：商品资源三项齐备；2015煤价底ROE 5.5%不亏、十一年无亏损、中位13.6%，稳定性高于陕煤/兖矿。",data/interim/moat_audit_2026-09-07/batch_11_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/601088_中国神华/README.md ; docs/peer-group-calibration/a-share-coal-mining.md,,none_recommendation_only
601100,恒立液压,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,挖机油缸国内份额超 63%、全球第一，高压泵阀国产替代率突破 30%；门槛是工艺良率与十年可靠性数据，三一徐工自制未成；2022-25 挖机内销腰斩期 ROE 仍 16.6-22.6%，高出艾迪精密 6-10pp。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/601100_恒立液压/README.md ; data/archive/completed-queues/evidence_review_log.md ; http://xinpi.zqrb.cn/pdf/SH/601100/2026/0421/d2e1a7e0b59c4a968fb66353236d7553.pdf ; http://js.news.cn/20250904/549fb1e128bb4f1d9519a5041754606b/c.html,,none_recommendation_only
601138,工业富联,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,全球最大 EMS 体系的服务器平台，GB200/GB300 机架量产核心供应商，能力已由苹果迁移至英伟达与云厂；十年 ROE 最低 15.6% 未因手机周期跌破。但毛利 7%、现金流÷净利 0.51、回报仅与立讯持平，锁认证席位不锁价格。,data/interim/moat_audit_2026-09-07/batch_08_input.json ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/companies/601138_工业富联/README.md ; https://www.thepaper.cn/newsDetail_forward_31628906 ; https://finance.sina.com.cn/jjxw/2025-11-18/doc-infxusif4777056.shtml ; http://basic.10jqka.com.cn/601138/operate.html ; docs/peer-group-calibration/a-share-consumer-electronics.md,,none_recommendation_only
601225,陕西煤业,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,载体为陕北优质煤田采矿权与产能指标（储量207.5亿吨、可采70年）叠加成本位置（完全成本288.58元/吨，2025谷底年ROE 17.9%高于神华12.8%）；十年ROE中位21.3%、9年≥15%，三要素齐备，复制测试通过。,https://paper.cnstock.com/html/2026-04/25/content_2206139.htm ; https://pdf.dfcfw.com/pdf/H2_AN202604241821544469_1.pdf ; https://finance.sina.com.cn/roll/2026-04-27/doc-inhvyefa7744088.shtml ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-coal-mining.md ; data/companies/601225_陕西煤业/README.md,,none_recommendation_only
601288,农业银行,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,系统重要性代表（G-SIB第二组）叠加县域网络物理锁：县域贷款10.94万亿占41%、县域存款付息率1.35%低于全行；十年ROE中位11.6%高于门类中位，2025 ROE 10.2%反超工/建，回报平庸系管制定价，复制测试通过。,https://www.fsb.org/uploads/P271125.pdf ; https://www.abchina.com/cn/aboutabc/investor_relations/report/am/202603/P020260330775691624018.pdf ; https://www.abchina.com/cn/aboutabc/investor_relations/results_presentation/202509/P020250904544089575675.pdf ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; docs/peer-group-calibration/a-share-bank.md ; data/companies/601288_农业银行/README.md,,none_recommendation_only
601318,中国平安,worth_attention,档案层面未发现新增移出依据,not_rerated,已检查原载体、财务摘要及移出规则的一致性；未逐项重新外部尽调。原事实和来源单列，不标记为本轮已验证。,原载体被竞争、客户替换或经营证据证伪时复核,prior_record_logic_only,,,维持,系统重要性代表（FSB首批G-SII唯一新兴市场险企）且十年franchise最优：2016-25 ROE中位约17%为上市险企最高且波动最小（人寿13.3、太保12.6），牌照组合与代理人体系持续转化为超额回报，复制测试通过。,https://www.chinanews.com/fortune/2013/07-19/5064379.shtml ; https://finance.sina.com.cn/money/bond/market/2023-10-27/doc-imzspyfn7112116.shtml ; data/interim/moat_audit_2026-09-07/quant_evidence.csv ; data/interim/valuation_evidence/601318.json ; docs/peer-group-calibration/a-share-insurance.md ; data/companies/601318_中国平安/README.md,,none_recommendation_only
