signal_date,eligible_count,top3_count
2025-07-10,38,3
2025-07-11,33,3
2025-07-14,37,3
2025-07-15,27,3
2025-07-16,26,3
2025-07-17,21,3
2025-07-18,29,3
2025-07-21,26,3
2025-07-22,22,3
2025-07-23,27,3
2025-07-24,22,3
2025-07-25,22,3
2025-07-28,22,3
2025-07-29,20,3
2025-07-30,22,3
2025-07-31,13,3
2025-08-01,15,3
2025-08-04,16,3
2025-08-05,24,3
2025-08-06,25,3
2025-08-07,27,3
2025-08-08,26,3
2025-08-11,24,3
2025-08-12,27,3
2025-08-13,21,3
2025-08-14,19,3
2025-08-15,20,3
2025-08-18,16,3
2025-08-19,14,3
2025-08-20,17,3
2025-08-21,18,3
2025-08-22,18,3
2025-08-25,22,3
2025-08-26,20,3
2025-08-27,14,3
2025-08-28,14,3
2025-08-29,12,3
2025-09-01,12,3
2025-09-02,11,3
2025-09-03,11,3
2025-09-04,4,3
2025-09-05,11,3
2025-09-08,10,3
2025-09-09,10,3
2025-09-10,11,3
2025-09-11,11,3
2025-09-12,12,3
2025-09-15,10,3
2025-09-16,7,3
2025-09-17,10,3
2025-09-18,4,3
2025-09-19,8,3
2025-09-22,4,3
2025-09-23,4,3
2025-09-24,5,3
2025-09-25,6,3
2025-09-26,6,3
2025-09-29,7,3
2025-09-30,7,3
2025-10-09,10,3
2025-10-10,10,3
2025-10-13,6,3
2025-10-14,6,3
2025-10-15,6,3
2025-10-16,6,3
2025-10-17,5,3
2025-10-20,6,3
2025-10-21,6,3
2025-10-22,6,3
2025-10-23,9,3
2025-10-24,9,3
2025-10-27,9,3
2025-10-28,10,3
2025-10-29,10,3
2025-10-30,12,3
2025-10-31,14,3
2025-11-03,17,3
2025-11-04,20,3
2025-11-05,22,3
2025-11-06,25,3
2025-11-07,24,3
2025-11-10,28,3
2025-11-11,29,3
2025-11-12,30,3
2025-11-13,28,3
2025-11-14,29,3
2025-11-17,24,3
2025-11-18,17,3
2025-11-19,19,3
2025-11-20,23,3
2025-11-21,17,3
2025-11-24,9,3
2025-11-25,15,3
2025-11-26,13,3
2025-11-27,13,3
2025-11-28,12,3
2025-12-01,19,3
2025-12-02,18,3
2025-12-03,15,3
2025-12-04,15,3
2025-12-05,16,3
2025-12-08,12,3
2025-12-09,7,3
2025-12-10,8,3
2025-12-11,9,3
2025-12-12,10,3
2025-12-15,12,3
2025-12-16,6,3
2025-12-17,11,3
2025-12-18,20,3
2025-12-19,19,3
2025-12-22,15,3
2025-12-23,18,3
2025-12-24,17,3
2025-12-25,16,3
2025-12-26,14,3
2025-12-29,15,3
2025-12-30,14,3
2025-12-31,19,3
2026-01-05,15,3
2026-01-06,14,3
2026-01-07,11,3
2026-01-08,9,3
2026-01-09,10,3
2026-01-12,11,3
2026-01-13,13,3
2026-01-14,10,3
2026-01-15,10,3
2026-01-16,9,3
2026-01-19,9,3
2026-01-20,10,3
2026-01-21,10,3
2026-01-22,9,3
2026-01-23,7,3
2026-01-26,8,3
2026-01-27,7,3
2026-01-28,8,3
2026-01-29,8,3
2026-01-30,8,3
2026-02-02,5,3
2026-02-03,7,3
2026-02-04,7,3
2026-02-05,6,3
2026-02-06,5,3
2026-02-09,5,3
2026-02-10,5,3
2026-02-11,6,3
2026-02-12,6,3
2026-02-13,4,3
2026-02-24,9,3
2026-02-25,10,3
2026-02-26,11,3
2026-02-27,12,3
2026-03-02,9,3
2026-03-03,5,3
2026-03-04,5,3
2026-03-05,8,3
2026-03-06,9,3
2026-03-09,7,3
2026-03-10,6,3
2026-03-11,6,3
2026-03-12,9,3
2026-03-13,11,3
2026-03-16,12,3
2026-03-17,13,3
2026-03-18,12,3
2026-03-19,11,3
2026-03-20,11,3
2026-03-23,2,2
2026-03-24,8,3
2026-03-25,10,3
2026-03-26,10,3
2026-03-27,7,3
2026-03-30,12,3
2026-03-31,13,3
2026-04-01,15,3
2026-04-02,15,3
2026-04-03,12,3
2026-04-07,11,3
2026-04-08,11,3
2026-04-09,6,3
2026-04-10,6,3
2026-04-13,6,3
2026-04-14,10,3
2026-04-15,15,3
2026-04-16,14,3
2026-04-17,10,3
2026-04-20,14,3
2026-04-21,14,3
2026-04-22,12,3
2026-04-23,16,3
2026-04-24,14,3
2026-04-27,12,3
2026-04-28,14,3
2026-04-29,12,3
2026-04-30,11,3
2026-05-06,12,3
2026-05-07,7,3
2026-05-08,6,3
2026-05-11,7,3
2026-05-12,7,3
2026-05-13,5,3
2026-05-14,7,3
2026-05-15,6,3
2026-05-18,5,3
2026-05-19,6,3
2026-05-20,4,3
2026-05-21,5,3
2026-05-22,3,3
2026-05-25,3,3
2026-05-26,3,3
2026-05-27,4,3
2026-05-28,4,3
2026-05-29,6,3
2026-06-01,8,3
2026-06-02,8,3
2026-06-03,7,3
2026-06-04,5,3
2026-06-05,5,3
2026-06-08,5,3
2026-06-09,6,3
2026-06-10,7,3
2026-06-11,8,3
2026-06-12,8,3
2026-06-15,7,3
2026-06-16,6,3
2026-06-17,6,3
2026-06-18,0,0
2026-06-22,0,0
2026-06-23,2,2
2026-06-24,1,1
2026-06-25,0,0
2026-06-26,0,0
2026-06-29,0,0
2026-06-30,0,0
2026-07-01,0,0
2026-07-02,0,0
2026-07-03,0,0
2026-07-06,1,1
2026-07-07,1,1
2026-07-08,6,3
2026-07-09,3,3
2026-07-10,5,3
2026-07-13,1,1
2026-07-14,0,0
2026-07-15,0,0
2026-07-16,0,0
2026-07-17,0,0
2026-07-20,1,1
2026-07-21,1,1
2026-07-22,3,3
2026-07-23,5,3
2026-07-24,8,3
2026-07-27,12,3
2026-07-28,15,3
2026-07-29,17,3
2026-07-30,17,3
2026-07-31,24,3
2026-08-03,28,3
2026-08-04,23,3
2026-08-05,22,3
2026-08-06,24,3
2026-08-07,15,3
